Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
whiz comics ,100,VG,$6.00 ,,,,1948,Fawcett,
whiz comics ,101,FN,$9.00 ,,,,1948,Fawcett,
whiz comics ,102,NM,$15.00 ,,,,1948,Fawcett,
whiz comics ,103,NM,$13.00 ,,,,1948,Fawcett,
whiz comics ,104,NM,$13.00 ,,,,1948,Fawcett,
whiz comics ,105,NM+,$18.00 ,,,,1949,Fawcett,
whiz comics ,106,FN,$96.00 ,,,,1949,Fawcett,
whiz comics ,107,NM+,$18.00 ,,,,1949,Fawcett,
whiz comics ,108,VG,$6.00 ,,,,1949,Fawcett,
whiz comics ,109,VG,$6.00 ,,,,1949,Fawcett,
whiz comics ,110,NM,$13.00 ,,,,1949,Fawcett,
whiz comics ,111,NM+,$18.00 ,,,,1949,Fawcett,
whiz comics ,112,VG,$6.00 ,,,,1949,Fawcett,
whiz comics ,114,FN,$9.00 ,,,,1949,Fawcett,
whiz comics ,115,NM,$13.00 ,,,,1949,Fawcett,
whiz comics ,116,FN,$9.00 ,,,,1949,Fawcett,
whiz comics ,117,FN,$9.00 ,,,,1950,Fawcett,
whiz comics ,118,VG,$6.00 ,,,,1950,Fawcett,
whiz comics ,119,NM,$13.00 ,,,,1950,Fawcett,
whiz comics ,120,FN,$9.00 ,,,,1950,Fawcett,
whiz comics ,121,G,$4.00 ,,,,1950,Fawcett,
whiz comics ,122,VG,$6.00 ,,,,1950,Fawcett,
whiz comics ,122,G,$4.00 ,,,,1950,Fawcett,
whiz comics ,123,FN,$9.00 ,,,,1950,Fawcett,
whiz comics ,125,FN,$9.00 ,,,,1950,Fawcett,
whiz comics ,126,VG,$6.00 ,,,,1950,Fawcett,
whiz comics ,127,VG,$6.00 ,,,,1950,Fawcett,
whiz comics ,128,VG,$6.00 ,,,,1950,Fawcett,
whiz comics ,129,FN,$9.00 ,,,,1951,Fawcett,
whiz comics ,130,NM,$13.00 ,,,,1951,Fawcett,
whiz comics ,131,G,$4.00 ,,,,1951,Fawcett,
whiz comics ,132,VG,$6.00 ,,,,1951,Fawcett,
whiz comics ,133,FN,$9.00 ,,,,1951,Fawcett,
whiz comics ,134,G,$4.00 ,,,,1951,Fawcett,
whiz comics ,135,VG,$6.00 ,,,,1951,Fawcett,
whiz comics ,136,G,$4.00 ,,,,1951,Fawcett,
whiz comics ,137,FN,$9.00 ,,,,1951,Fawcett,
whiz comics ,138,VG,$6.00 ,,,,1951,Fawcett,
whiz comics ,139,FN,$18.00 ,,,,1951,Fawcett,
whiz comics ,142,NM+,$35.00 ,,,,1952,Fawcett,
whiz comics ,149,VG,$12.00 ,,,,1952,Fawcett,
whiz comics ,152,VG,$6.00 ,,,,1953,Fawcett,
whiz comics ,153,NM+ ,,9.4,OW-W , ,1943,Fawcett,Same problem as Smash
whiz comics ,154,NL ,,7.5, , , ,Fawcett,
whiz comics ,155,FN ,,9.4,OW-W , ,1945,Fawcett,
whiz comics vol. 2,1,NM ,,6.5,W , ,1950,Fawcett,
who is next?,5,FN,$4.00 ,,,,1953,Standard,
whodunit,2,NM,$4.00 ,,,,1949,D.S. Publishing,
whodunit,3,VG,$2.00 ,,,,1948,D.S. Publishing,
wilbur,1,NM,$22.00 ,,,,1944,MLJ,
wilbur,2,NM+,$16.00 ,,,,1944,MLJ,
wilbur,3,NM,$13.00 ,,,,1944,MLJ,
wilbur,4,NM,$13.00 ,,,,1945,MLJ,
wilbur,5,NM+,$16.00 ,,,,1945,MLJ,
wilbur,6,NM+,$8.00 ,,,,1945,MLJ,
wilbur,7,NM+,$8.00 ,,,,1945,MLJ,
wilbur,8,NM+,$8.00 ,,,,1946,MLJ,
wilbur,9,NM+,$8.00 ,,,,1946,MLJ,
wilbur,10,VG,$3.00 ,,,,1946,MLJ,
wilbur,11,VG,$3.00 ,,,,1946,MLJ,
wilbur,12,NM+,$6.00 ,,,,1947,MLJ,
wilbur,13,NM+,$6.00 ,,,,1947,MLJ,
wilbur,14,NM+,$6.00 ,,,,1947,MLJ,
wilbur,15,NM+,$6.00 ,,,,1947,MLJ,
wilbur,16,NM+,$6.00 ,,,,1947,MLJ,
wilbur,18,NM,$5.00 ,,,,1948,MLJ,
wilbur,19,NM+,$6.00 ,,,,1948,MLJ,
wilbur,20,NM+,$6.00 ,,,,1948,MLJ,
wilbur,21,NM,$4.00 ,,,,1948,MLJ,
wilbur,22,G,$2.00 ,,,,1948,MLJ,
wilbur,23,NM+,$5.00 ,,,,1949,MLJ,
wilbur,24,NM,$4.00 ,,,,1949,MLJ,
wilbur,25,VG,$2.00 ,,,,1949,MLJ,
wilbur,26,NM+,$5.00 ,,,,1949,MLJ,
wilbur,27,VG,$2.00 ,,,,1949,MLJ,
wilbur,28,FN,$3.00 ,,,,1949,MLJ,
wilbur,29,FR,$2.00 ,,,,1950,MLJ,
wilbur,43,VG,$2.00 ,,,,1952,MLJ,
wild bill elliot (fc),278,NM+,$15.00 ,,,,1950,Dell,
wild bill hickok ,4,NL ,,9.6,W , ,1950,Avon,
wild boy biff davis,4,VG,$3.00 ,,,,1951,Ziff-Davis,
wild boy biff davis,5,NM+,$5.00 ,,,,1951,Ziff-Davis,
wild boy biff davis,6,NM,$5.00 ,,,,1952,Ziff-Davis,
wild boy biff davis,7,NM,$5.00 ,,,,1952,Ziff-Davis,
wild boy biff davis,8,NM+,$6.00 ,,,,1952,Ziff-Davis,
wild boy biff davis,9,NM+,$6.00 ,,,,1950,Ziff-Davis,
wild boy biff davis,10,NM,$5.00 ,,,,1950,Ziff-Davis,
wild boy biff davis,11,NM+,$6.00 ,,,,1951,Ziff-Davis,
wild boy biff davis,12,NM+,$6.00 ,,,,1951,Ziff-Davis,
wild boy of the congo ,11,NM ,,9.2,OW-W , ,1954,St. John,
wild boy st. john,3,NM,$4.00 ,,,,1954,St. John,
wild boy st. john,9,NM,$4.00 ,,,,1954,St. John,
wild boy st. john,11,NM,$4.00 ,,,,1953,St. John,
wild boy st. john,15,NM,$4.00 ,,,,1955,St. John,
wild west,1,NM+,$20.00 ,,,,1948,Timely,
wild west,2,NM+,$12.00 ,,,,1948,Timely,
wild western,3,NM,$12.00 ,9.4,OW-W , ,1948,Timely,
wild western,4,FN,$5.00 ,,,,1948,Timely,
wild western,5,NM,$8.00 ,,,,1949,Timely,
wild western,6,NM,$4.00 ,,,,1949,Timely,
wild western,7,NM,$6.00 ,,,,1949,Timely,
wild western,8,NM,$6.00 ,,,,1949,Timely,
wild western,9,NM,$6.00 ,,,,1949,Timely,
wild western,10,FN,$5.00 ,,,,1950,Timely,
wild western,11,FN,$4.00 ,,,,1950,Timely,
wild western,12,NM,$5.00 ,,,,1950,Timely,
wild western,13,NM+,$6.00 ,,,,1950,Timely,
wild western,14,NM,$5.00 ,,,,1951,Timely,
wild western,15,FN,$4.00 ,,,,1951,Timely,
wild western,17,NM+,$6.00 ,,,,1951,Timely,
wild western,18,FN,$4.00 ,,,,1951,Timely,
wild western,19,G,$2.00 ,,,,1951,Timely,
wild western,20,VG,$3.00 ,,,,1952,Timely,
wild western,21,VG,$3.00 ,,,,1952,Timely,
wild western,22,G,$2.00 ,,,,1952,Timely,
wild western,23,FN,$4.00 ,,,,1952,Timely,
wild western,24,FR,$2.00 ,,,,1952,Timely,
wild western,25,VG,$3.00 ,,,,1952,Timely,
wild western,26,VG,$3.00 ,,,,1953,Timely,
wild western,27,FN,$4.00 ,,,,1953,Timely,
wild western,30,VG,$3.00 ,,,,1953,Timely,
wild western,46,NM,$5.00 ,,,,1955,Timely,
wild western,47,NM,$5.00 ,,,,1956,Timely,
wild western,48,NM+,$10.00 ,,,,1956,Timely,
will bill elliot,2,NM+,$8.00 ,,,,1950,Dell,
will bill elliot,3,NM,$6.00 ,,,,1951,Dell,
will bill elliot,4,NM+,$8.00 ,,,,1951,Dell,
will bill elliot,5,NM,$6.00 ,,,,1951,Dell,
will bill elliot,7,FN,$4.00 ,,,,1951,Dell,
will bill elliot,8,NM+,$8.00 ,,,,1952,Dell,
will bill elliot,9,G,$2.00 ,,,,1952,Dell,
will bill hickock,1,NM+,$30.00 ,,,,1949,Avon,
will bill hickock,2,NM+,$15.00 ,,,,1949,Avon,
will bill hickock,3,NM+,$10.00 ,,,,1950,Avon,
will bill hickock,5,NM+,$10.00 ,,,,1950,Avon,
will bill hickock,6,NM+,$10.00 ,,,,1951,Avon,
will bill hickock,7,NM+,$10.00 ,,,,1951,Avon,
will bill hickock,8,FN,$5.00 ,,,,1951,Avon,
will bill hickock,9,VG,$4.00 ,,,,1951,Avon,
will bill hickock,10,FN,$5.00 ,,,,1952,Avon,
will bill hickock,11,NM,$7.00 ,,,,1952,Avon,
will bill hickock,12,NM,$7.00 ,,,,1952,Avon,
will bill hickock,13,VG,$4.00 ,,,,1952,Avon,
will bill hickock,14,FN,$5.00 ,,,,1953,Avon,
will bill hickock,15,VG,$4.00 ,,,,1953,Avon,
will bill hickock,17,FN,$5.00 ,,,,1954,Avon,
will bill hickock,27,NM,$4.00 ,,,,1956,Avon,
willie,5,NM+,$7.00 ,,,,1946,Timely,
willie,6,NM+,$6.00 ,,,,1946,Timely,
willie,7,NM,$6.00 ,,,,1947,Timely,
willie,8,NM,$5.00 ,,,,1947,Timely,
willie,9,NM,$5.00 ,,,,1947,Timely,
willie,10,NM,$6.00 ,,,,1947,Timely,
willie,11,NM,$6.00 ,,,,1947,Timely,
willie,12,NM,$5.00 ,,,,1948,Timely,
willie,13,NM,$6.00 ,,,,1948,Timely,
willie,14,NM,$5.00 ,,,,1948,Timely,
willie,15,NM,$5.00 ,,,,1948,Timely,
willie,16,NM,$5.00 ,,,,1948,Timely,
willie,17,FN,$4.00 ,,,,1948,Timely,
willie,18,G,$2.00 ,,,,1949,Timely,
willie,19,NM,$6.00 ,,,,1949,Timely,
willie,22,NM,$5.00 ,,,,1950,Timely,
wings comics ,1,NL ,,9.8,OW-W , ,1940,Fiction House,
wings comics ,7,VG,$18.00 ,,,,1941,Fiction House,
wings comics ,11,NL ,,9.6,W , ,1941,Fiction House,
wings comics ,31,FN,$12.00 ,,,,1943,Fiction House,
wings comics ,33,NL ,,9,OW , ,1943,Fiction House,
wings comics ,34,FN,$12.00 ,,,,1943,Fiction House,
wings comics ,62,NM+,$15.00 ,,,,1945,Fiction House,
wings comics ,64,NM+,$15.00 ,,,,1945,Fiction House,
wings comics ,68,NM+,$15.00 ,,,,1946,Fiction House,
wings comics ,69,NM+,$15.00 ,,,,1946,Fiction House,
wings comics ,70,NM,$11.00 ,,,,1946,Fiction House,
wings comics ,71,NM,$9.00 ,,,,1946,Fiction House,
wings comics ,72,NM+,$12.00 ,,,,1946,Fiction House,
wings comics ,73,NM,$9.00 ,,,,1946,Fiction House,
wings comics ,74,NM+,$9.00 ,,,,1946,Fiction House,
wings comics ,75,NM,$9.00 ,,,,1946,Fiction House,
wings comics ,76,NM+,$12.00 ,,,,1946,Fiction House,
wings comics ,77,NM+,$12.00 ,,,,1947,Fiction House,
wings comics ,78,FN,$6.00 ,,,,1947,Fiction House,
wings comics ,79,NM+,$12.00 ,,,,1947,Fiction House,
wings comics ,80,NM+,$12.00 ,,,,1947,Fiction House,
wings comics ,81,NM,$4.00 ,,,,1947,Fiction House,
wings comics ,82,NM+,$9.00 ,,,,1947,Fiction House,
wings comics ,83,NM,$7.00 ,,,,1947,Fiction House,
wings comics ,84,NM+,$9.00 ,,,,1947,Fiction House,
wings comics ,85,NM,$7.00 ,,,,1947,Fiction House,
wings comics ,86,NM,$7.00 ,,,,1947,Fiction House,
wings comics ,87,NM,$7.00 ,,,,1947,Fiction House,
wings comics ,88,NM,$7.00 ,,,,1947,Fiction House,
wings comics ,89,NM,$7.00 ,,,,1948,Fiction House,
wings comics ,90,NM+,$9.00 ,,,,1948,Fiction House,
wings comics ,91,NM,$7.00 ,,,,1948,Fiction House,
wings comics ,92,NM+,$9.00 ,,,,1948,Fiction House,
wings comics ,93,NM,$7.00 ,,,,1948,Fiction House,
wings comics ,94,NM+,$9.00 ,,,,1948,Fiction House,
wings comics ,95,NM,$7.00 ,,,,1948,Fiction House,
wings comics ,96,NM,$7.00 ,,,,1948,Fiction House,
wings comics ,97,NM,$7.00 ,,,,1948,Fiction House,
wings comics ,98,NM+,$9.00 ,7.5,,,1948,Fiction House,
wings comics ,100,NM+,$9.00 ,,,,1948,Fiction House,
wings comics ,101,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,102,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,103,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,104,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,105,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,106,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,107,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,108,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,109,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,110,NM+,$8.00 ,,,,1949,Fiction House,
wings comics ,111,NM+,$8.00 ,,,,1950,Fiction House,
wings comics ,112,NM,$6.00 ,,,,1950,Fiction House,
wings comics ,113,NM+,$8.00 ,,,,1951,Fiction House,
wings comics ,114,NM,$6.00 ,,,,1951,Fiction House,
wings comics ,115,NM,$6.00 ,,,,1951,Fiction House,
wings comics ,116,VG,$3.00 ,,,,1952,Fiction House,
wings comics ,117,NM,$6.00 ,,,,1952,Fiction House,
wings comics ,118,FN,$4.00 ,,,,1952,Fiction House,
winnie winkle,1,NM,$11.00 ,8,W , ,1948,Dell,
winnie winkle,2,NM+,$6.00 ,,,,1948,Dell,
winnie winkle,3,VG,$3.00 ,,,,1948,Dell,
winnie winkle,4,FN,$4.00 ,,,,1948,Dell,
winnie winkle,5,FN,$4.00 ,,,,1949,Dell,
winnie winkle,6,NM+,$6.00 ,,,,1949,Dell,
winnie winkle (fc),94,NM+,$35.00 ,,,,1946,Dell,
winnie winkle (fc),174,NM+,$20.00 ,,,,1947,Dell,
witchcraft,1,NM+,$17.00 ,,,,1952,Avon,
witchcraft,2,NM,$10.00 ,,,,1952,Avon,
witchcraft,3,NM+,$8.00 ,,,,1952,Avon,
witchcraft,4,FN,$4.00 ,,,,1952,Avon,
witchcraft,5,FN,$5.00 ,,,,1952,Avon,
witchcraft,6,VG,$3.00 ,,,,1953,Avon,
witches tales,1,FN,$4.00 ,,,,1951,Harvey ,
witches tales,2,G,$2.00 ,,,,1951,Harvey ,
witches tales,3,NM,$4.00 ,,,,1951,Harvey ,
witches tales,5,NM+,$5.00 ,,,,1951,Harvey ,
witches tales,7,NM,$4.00 ,,,,1952,Harvey ,
witches tales,8,NM+,$5.00 ,,,,1952,Harvey ,
witches tales,9,VG,$2.00 ,,,,1952,Harvey ,
witches tales,10,FN,$3.00 ,,,,1952,Harvey ,
witches tales,11,FN,$3.00 ,,,,1952,Harvey ,
witches tales,12,NM,$2.00 ,,,,1952,Harvey ,
witches tales,13,VG,$2.00 ,,,,1952,Harvey ,
witches tales,14,FN,$3.00 ,,,,1952,Harvey ,
witches tales,15,FN,$3.00 ,,,,1952,Harvey ,
witches tales,16,VG,$2.00 ,,,,1952,Harvey ,
witches tales,17,FN,$3.00 ,,,,1953,Harvey ,
witches tales,18,FN,$3.00 ,,,,1953,Harvey ,
with the u.s. paratroops,1,NM,$6.00 ,,,,1951,Avon,
witnesses,1,FN,$20.00 ,,,,1948,Timely,
witty,1,NM+,$7.00 ,9.2,OW-W , ,1945,Irwin Rubin,
women in love,1,NM,$8.00 ,,,,1949,Fox,
women in love,2,VG,$3.00 ,,,,1949,Fox,
women in love,4,NM,$4.00 ,,,,1950,Fox,
women outlaws,3,NM,$12.00 ,,,,1948,Fox,
women outlaws,8,NM,$12.00 ,,,,1949,Fox,
wonder comics ,1,NM+,$60.00 ,,,,1944,Standard,
wonder comics ,2,NM+ ,,9.4,W , ,1944,Standard,
wonder comics ,3,NM+,$24.00 ,,,,1944,Standard,
wonder comics ,4,NM+ ,,9.4,W , ,1945,Standard,
wonder comics ,5,NM+ ,,9.6,W , ,1945,Standard,
wonder comics ,6,NM+,$20.00 ,,,,1945,Standard,
wonder comics ,7,NM+,$20.00 ,,,,1946,Standard,
wonder comics ,8,NM+,$20.00 ,,,,1946,Standard,
wonder comics ,9,FN,$10.00 ,,,,1946,Standard,
wonder comics ,10,NM+,$20.00 ,,,,1947,Standard,
wonder comics ,11,NM+,$16.00 ,,,,1947,Standard,
wonder comics ,12,NM,$13.00 ,,,,1947,Standard,
wonder comics ,13,NM+,$16.00 ,,,,1947,Standard,
wonder comics ,15,NM+,$16.00 ,,,,1947,Standard,
wonder comics ,16,NM+,$16.00 ,,,,1948,Standard,
wonder comics ,17,NM,$15.00 ,,,,1948,Standard,
wonder comics ,18,NM+,$16.00 ,,,,1948,Standard,
wonder comics ,19,NM,$15.00 ,,,,1948,Standard,
wonder comics ,20,NM,$13.00 ,,,,1948,Standard,
wonder comics (1939),2,NM+,$180.00 ,,,,1939,Fox,
wonder woman,2,NM+,$200.00 ,,,,1942,National,
wonder woman,3,NM,$180.00 ,,,,1943,National,
wonder woman,4,FN,$70.00 ,,,,1943,National,
wonder woman,7,NM,$100.00 ,,,,1943,National,
wonder woman ,9,NL ,,9.6,W , ,1944,National,
wonder woman,10,NM+,$125.00 ,,,,1944,National,
wonder woman,12,NM+,$75.00 ,,,,1945,National,
wonder woman,13,NM+,$75.00 ,,,,1945,National,
wonder woman,16,FN,$40.00 ,,,,1946,National,
wonder woman,17,NM+,$75.00 ,9.6,OW-W , ,1946,National,
wonder woman,18,NM,$60.00 ,,,,1946,National,
wonder woman,20,NM,$60.00 ,,,,1946,National,
wonder woman,21,NM,$40.00 ,,,,1947,National,
wonder woman,22,NM,$40.00 ,,,,1947,National,
wonder woman,23,NM,$40.00 ,,,,1947,National,
wonder woman,24,NM,$40.00 ,,,,1947,National,
wonder woman,25,NM+,$55.00 ,,,,1947,National,
wonder woman,27,FN,$27.00 ,,,,1948,National,
wonder woman,28,NM+,$55.00 ,,,,1948,National,
wonder woman,29,NM+,$55.00 ,,,,1948,National,
wonder woman,30,NM+,$55.00 ,,,,1948,National,
wonder woman,31,NM,$35.00 ,,,,1948,National,
wonder woman,32,NM,$35.00 ,,,,1948,National,
wonder woman,33,NM+,$45.00 ,,,,1949,National,
wonder woman,34,FN,$24.00 ,,,,1949,National,
wonder woman,35,FN,$24.00 ,,,,1949,National,
wonder woman,36,VG,$18.00 ,,,,1949,National,
wonder woman,37,VG,$18.00 ,4,OW ,Slight (A) ,1949,National,
wonder woman,38,VG,$18.00 ,,,,1950,National,
wonder woman,39,FN,$24.00 ,,,,1950,National,
wonder woman,40,FN,$24.00 ,,,,1950,National,
wonder woman,42,VG,$10.00 ,,,,1950,National,
wonder woman,43,VG,$10.00 ,,,,1950,National,
wonder woman,44,FN,$15.00 ,,,,1950,National,
wonder woman,46,FN,$15.00 ,,,,1951,National,
wonder woman,47,VG,$10.00 ,,,,1951,National,
wonder woman,49,FN,$15.00 ,,,,1951,National,
wonder woman,50,FN,$15.00 ,,,,1951,National,
wonder woman,51,FN,$11.00 ,5.5,OW ,Slight (A) ,1952,National,
wonder woman,53,FN,$11.00 ,,,,1952,National,
wonder woman,58,FN,$11.00 ,6.5,OW ,Slight (A) top edge of cover trimmed ,1953,National,
wonder woman,59,FN,$11.00 ,4,OW ,Slight (A) ,1953,National,
wonder woman,61,FN,$11.00 ,,,,1953,National,
wonder woman,64,NM,$18.00 ,,,,1954,National,
wonder world comics,3,NM,$90.00 ,,,,1939,Fox,
wonder world comics,4,NM,$75.00 ,,,,1939,Fox,
wonder world comics,5,NM,$70.00 ,,,,1939,Fox,
wonder world comics,6,NM,$70.00 ,,,,1939,Fox,
wonder world comics,7,NM,$70.00 ,,,,1939,Fox,
wonder world comics,8,NM+,$90.00 ,,,,1939,Fox,
wonder world comics,9,FN,$55.00 ,,,,1940,Fox,
wonder world comics,10,FN,$55.00 ,,,,1940,Fox,
wonder world comics,11,NM+,$150.00 ,,,,1940,Fox,
wonder world comics,12,NM,$45.00 ,,,,1940,Fox,
wonder world comics,13,NM,$45.00 ,,,,1940,Fox,
wonder world comics,14,NM,$45.00 ,,,,1940,Fox,
wonder world comics,15,NM,$45.00 ,,,,1940,Fox,
wonder world comics,16,NM,$45.00 ,,,,1940,Fox,
wonder world comics,17,NM,$45.00 ,,,,1940,Fox,
wonder world comics,18,NM+,$60.00 ,,,,1940,Fox,
wonder world comics,19,NM,$45.00 ,,,,1940,Fox,
wonder world comics,20,NM,$45.00 ,,,,1940,Fox,
wonder world comics,21,NM,$45.00 ,,,,1941,Fox,
wonder world comics,22,NM+,$70.00 ,,,,1941,Fox,
wonder world comics,25,NM,$40.00 ,,,,1941,Fox,
wonder world comics,26,NM,$40.00 ,,,,1941,Fox,
wonder world comics,27,NM+,$55.00 ,,,,1941,Fox,
wonder world comics,28,NM,$50.00 ,,,,1941,Fox,
wonder world comics,30,NM,$70.00 ,,,,1941,Fox,
wonder world comics,31,NM,$30.00 ,,,,1941,Fox,
wonder world comics,32,NM,$30.00 ,,,,1941,Fox,
wonder world comics,33,NM,$30.00 ,,,,1942,Fox,
wonderland comics,1,NM+,$6.00 ,,,,1945,Prize,
wonderland comics,3,NM,$4.00 ,,,,1946,Prize,
wonderland comics,6,NM+,$5.00 ,,,,1946,Prize,
wonderland comics,8,VG,$2.00 ,,,,1947,Prize,
world famous heroes magazine ,1,NL ,,9,W , ,1941,Centaur,
world's fair comics,NN,FR,$250.00 ,,,,1939,National,
world's finest comics ,1,VG,$375.00 ,,,,1941,National,
world's finest comics ,2,VG,$175.00 ,,,,1941,National,
world's finest comics ,3,VG,$175.00 ,,,,1941,National,
world's finest comics ,4,NM,$50.00 ,,,,1941,National,
world's finest comics ,5,NM,$150.00 ,,,,1942,National,
world's finest comics ,6,NM,$135.00 ,,,,1942,National,
world's finest comics ,7,NM,$135.00 ,,,,1942,National,
world's finest comics ,8,NM+,$165.00 ,,,,1942,National,
world's finest comics ,9,NM+,$125.00 ,,,,1943,National,
world's finest comics ,10,NM+,$125.00 ,,,,1943,National,
world's finest comics ,11,NM+,$90.00 ,,,,1943,National,
world's finest comics ,12,NM+,$90.00 ,,,,1943,National,
world's finest comics ,13,NM,$70.00 ,,,,1944,National,
world's finest comics ,14,NM,$70.00 ,,,,1944,National,
world's finest comics ,15,NM,$70.00 ,8,OW-W , ,1944,National,
world's finest comics ,16,NM+,$90.00 ,,,,1944,National,
world's finest comics ,17,NM+,$90.00 ,,,,1945,National,
world's finest comics ,18,NM+,$90.00 ,9.6,W , ,1945,National,
world's finest comics ,19,NM,$70.00 ,,,,1945,National,
world's finest comics ,20,NM,$70.00 ,,,,1945,National,
world's finest comics ,21,NM+,$55.00 ,,,,1946,National,
world's finest comics ,22,FN,$27.00 ,,,,1946,National,
world's finest comics ,24,NM,$40.00 ,,,,1946,National,
world's finest comics ,25,NM,$40.00 ,,,,1946,National,
world's finest comics ,26,NM,$40.00 ,,,,1947,National,
world's finest comics ,27,NM,$40.00 ,,,,1947,National,
world's finest comics ,28,VG,$18.00 ,,,,1947,National,
world's finest comics ,29,VG,$18.00 ,,,,1947,National,
world's finest comics ,30,NM,$40.00 ,,,,1947,National,
world's finest comics ,31,FN,$18.00 ,,,,1947,National,
world's finest comics ,33,FN,$18.00 ,,,,1948,National,
world's finest comics ,34,NM,$30.00 ,,,,1948,National,
world's finest comics ,35,NM,$30.00 ,,,,1948,National,
world's finest comics ,36,G,$6.00 ,,,,1948,National,
world's finest comics ,37,G,$6.00 ,,,,1948,National,
wow comics ,1,NM+,"$4,000.00 ",,,,1940,Fawcett,
wow comics ,1,NM,$180.00 ,,,,1940,Fawcett,
wow comics ,2,NM+,$150.00 ,,,,1941,Fawcett,
wow comics ,2,NM+,$200.00 ,,,,1941,Fawcett,
wow comics ,3,NM+,$160.00 ,,,,1941,Fawcett,
wow comics ,4,NM,$85.00 ,,,,1941,Fawcett,
wow comics ,5,NM+,$110.00 ,,,,1942,Fawcett,
wow comics ,6,NM+,$110.00 ,,,,1942,Fawcett,
wow comics ,7,NM,$100.00 ,,,,1942,Fawcett,
wow comics ,8,FN,$45.00 ,,,,1942,Fawcett,
wow comics ,9,NM,$40.00 ,,,,1943,Fawcett,
wow comics ,10,NM,$40.00 ,,,,1943,Fawcett,
wow comics ,11,NM,$40.00 ,,,,1943,Fawcett,
wow comics ,12,NM,$40.00 ,,,,1943,Fawcett,
wow comics ,12,NM,$40.00 ,,,,1943,Fawcett,
wow comics ,13,NM+,$55.00 ,,,,1943,Fawcett,
wow comics ,14,NM+,$55.00 ,,,,1943,Fawcett,
wow comics ,15,NM+,$55.00 ,,,,1943,Fawcett,
wow comics ,16,NM+,$55.00 ,,,,1943,Fawcett,
wow comics ,17,NM,$40.00 ,,,,1943,Fawcett,
wow comics ,18,NM,$20.00 ,,,,1943,Fawcett,
wow comics ,19,NM,$20.00 ,,,,1943,Fawcett,
wow comics ,20,NM,$20.00 ,,,,1943,Fawcett,
wow comics ,21,NM+,$30.00 ,,,,1944,Fawcett,
wow comics ,22,NM+,$30.00 ,,,,1944,Fawcett,
wow comics ,23,NM+,$30.00 ,,,,1944,Fawcett,
wow comics ,25,NM+,$30.00 ,,,,1944,Fawcett,
wow comics ,26,NM,$20.00 ,,,,1944,Fawcett,
wow comics ,27,NM,$20.00 ,,,,1944,Fawcett,
wow comics ,28,NM,$15.00 ,,,,1944,Fawcett,
wow comics ,29,VG,$7.00 ,,,,1944,Fawcett,
wow comics ,30,NM,$15.00 ,,,,1944,Fawcett,
wow comics ,31,NM,$15.00 ,,,,1944,Fawcett,
wow comics ,32,NM,$15.00 ,,,,1945,Fawcett,
wow comics ,33,VG,$7.00 ,,,,1945,Fawcett,
wow comics ,33,FN,$10.00 ,,,,1945,Fawcett,
wow comics ,34,NM,$15.00 ,,,,1945,Fawcett,
wow comics ,35,NM,$15.00 ,,,,1945,Fawcett,
wow comics ,35,NM+,$16.00 ,,,,1945,Fawcett,
wow comics ,36,NM,$13.00 ,,,,1945,Fawcett,
wow comics ,38,NM+,$16.00 ,,,,1945,Fawcett,
wow comics ,39,NM+,$16.00 ,,,,1945,Fawcett,
wow comics ,40,NM,$13.00 ,,,,1946,Fawcett,
wow comics ,40,G,$3.00 ,,,,1946,Fawcett,
wow comics ,41,NM+,$16.00 ,,,,1946,Fawcett,
wow comics ,43,NM+,$16.00 ,,,,1946,Fawcett,
wow comics ,44,NM+,$16.00 ,,,,1946,Fawcett,
wow comics ,45,NM+,$14.00 ,,,,1946,Fawcett,
wow comics ,46,NM,$11.00 ,,,,1946,Fawcett,
wow comics ,47,NM+,$14.00 ,,,,1946,Fawcett,
wow comics ,48,NM+,$14.00 ,,,,1946,Fawcett,
wow comics ,49,NM+,$14.00 ,,,,1946,Fawcett,
wow comics ,50,NM+,$14.00 ,,,,1946,Fawcett,
wow comics ,51,NM+,$14.00 ,,,,1947,Fawcett,
wow comics ,52,NM+,$14.00 ,,,,1947,Fawcett,
wow comics ,53,NM,$11.00 ,,,,1947,Fawcett,
wow comics ,54,NM,$11.00 ,,,,1947,Fawcett,
wow comics ,55,NM+,$14.00 ,,,,1947,Fawcett,
wow comics ,57,NM+,$14.00 ,,,,1947,Fawcett,
wow comics ,58,FN,$7.00 ,,,,1947,Fawcett,
wow comics ,59,VG,$5.00 ,,,,1947,Fawcett,
wow comics ,60,NM,$11.00 ,,,,1947,Fawcett,
wow comics ,61,NM,$11.00 ,,,,1947,Fawcett,
wow comics ,62,G,$3.00 ,,,,1948,Fawcett,
wow comics ,63,G,$3.00 ,,,,1948,Fawcett,
