Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
red ryder comics ,25,NM,$18.00 ,,,,1945,Dell,
red ryder comics ,26,NM+,$24.00 ,,,,1945,Dell,
red ryder comics ,27,NM+,$24.00 ,,,,1945,Dell,
red ryder comics ,28,NM+,$24.00 ,,,,1945,Dell,
red ryder comics ,29,NM,$18.00 ,,,,1945,Dell,
red ryder comics ,30,VG,$7.00 ,,,,1946,Dell,
red ryder comics ,31,NM+,$24.00 ,,,,1946,Dell,
red ryder comics ,32,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,33,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,34,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,35,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,36,NM,$13.00 ,,,,1946,Dell,
red ryder comics ,37,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,38,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,39,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,40,NM+,$18.00 ,,,,1946,Dell,
red ryder comics ,41,NM+,$12.00 ,,,,1946,Dell,
red ryder comics ,42,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,43,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,44,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,45,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,46,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,47,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,48,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,49,NM+,$12.00 ,,,,1947,Dell,
red ryder comics ,50,NM,$6.00 ,,,,1947,Dell,
red ryder comics ,51,NM+,$8.00 ,,,,1947,Dell,
red ryder comics ,52,NM+,$8.00 ,,,,1947,Dell,
red ryder comics ,53,NM+,$8.00 ,,,,1947,Dell,
red ryder comics ,54,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,55,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,56,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,57,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,58,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,59,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,60,NM+,$8.00 ,,,,1948,Dell,
red ryder comics ,61,NM+,$7.00 ,,,,1948,Dell,
red ryder comics ,62,NM+,$7.00 ,,,,1948,Dell,
red ryder comics ,63,NM+,$7.00 ,,,,1948,Dell,
red ryder comics ,64,NM+,$7.00 ,,,,1948,Dell,
red ryder comics ,65,NM+,$6.00 ,,,,1948,Dell,
red ryder comics ,67,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,68,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,69,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,70,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,71,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,72,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,73,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,74,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,75,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,76,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,77,NM+,$6.00 ,,,,1949,Dell,
red ryder comics ,78,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,79,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,80,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,81,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,82,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,83,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,84,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,85,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,86,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,87,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,88,NM+,$6.00 ,,,,1950,Dell,
red ryder comics ,89,NM,$5.00 ,,,,1950,Dell,
red ryder comics ,90,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,91,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,92,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,93,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,94,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,95,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,96,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,97,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,98,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,99,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,100,NM+,$6.00 ,,,,1951,Dell,
red ryder comics ,101,NM+,$5.00 ,,,,1951,Dell,
red ryder comics ,102,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,103,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,105,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,106,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,107,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,108,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,109,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,110,NM+,$5.00 ,,,,1952,Dell,
red ryder comics ,111,G,$2.00 ,,,,1952,Dell,
red ryder comics ,112,NM,$4.00 ,,,,1952,Dell,
red ryder comics ,113,VG,$2.00 ,,,,1952,Dell,
red ryder comics ,114,FN,$3.00 ,,,,1953,Dell,
red ryder comics ,115,FN,$3.00 ,,,,1953,Dell,
red ryder comics ,116,FN,$3.00 ,,,,1953,Dell,
red ryder comics ,117,G,$2.00 ,,,,1953,Dell,
red ryder comics ,118,FN,$3.00 ,,,,1953,Dell,
red ryder comics ,119,NM+,$5.00 ,,,,1953,Dell,
red ryder comics ,121,G,$2.00 ,,,,1953,Dell,
red ryder comics ,122,NM+,$5.00 ,,,,1953,Dell,
red ryder comics ,126,FN,$3.00 ,,,,1954,Dell,
red ryder comics ,129,NM+,$5.00 ,,,,1954,Dell,
red ryder comics ,130,NM+,$5.00 ,,,,1954,Dell,
red ryder comics ,131,NM+,$5.00 ,,,,1954,Dell,
red ryder comics ,132,NM+,$5.00 ,,,,1954,Dell,
red ryder comics ,133,NM,$4.00 ,,,,1954,Dell,
red ryder comics ,134,NM+,$5.00 ,,,,1954,Dell,
red ryder comics ,135,NM,$4.00 ,,,,1954,Dell,
red ryder comics ,136,NM,$4.00 ,,,,1954,Dell,
red ryder comics ,137,NM,$4.00 ,,,,1954,Dell,
red ryder comics ,138,NM,$4.00 ,,,,1955,Dell,
red ryder comics ,139,NM,$4.00 ,,,,1955,Dell,
red ryder comics ,141,NM+,$5.00 ,,,,1955,Dell,
red ryder comics ,142,NM,$4.00 ,,,,1955,Dell,
red ryder comics ,143,NM+,$5.00 ,,,,1955,Dell,
red ryder comics ,144,NM+,$5.00 ,,,,1955,Dell,
red ryder (giveaway),NN,NG,NP,,,,1941,Western,
red ryder ranch magazine ,145,NM,$4.00 ,,,,1955,Dell,
red ryder ranch magazine ,146,NM,$4.00 ,,,,1956,Dell,
red ryder ranch magazine ,147,NM+,$5.00 ,,,,1956,Dell,
red ryder ranch magazine ,148,NM+,$5.00 ,,,,1956,Dell,
red ryder ranch magazine ,150,FN,$3.00 ,,,,1957,Dell,
red ryder ranch magazine ,151,NM+,$5.00 ,,,,1957,Dell,
red ryder ranch magazine (fc),916,NM,$4.00 ,,,,1958,Dell,
red seal comics ,15,NM+,$16.00 ,,,,1946,Harry A. Chesler,
red seal comics ,16,NM+,$16.00 ,,,,1946,Harry A. Chesler,
red seal comics ,17,NM+,$16.00 ,9.4,OW-W , ,1946,Harry A. Chesler,
red seal comics ,18,NM+,$16.00 ,,,,1946,Harry A. Chesler,
red seal comics ,19,NM+,$16.00 ,9.4,OW-W , ,1947,Harry A. Chesler,
red seal comics ,20,NM+,$16.00 ,,,,1947,Harry A. Chesler,
red seal comics ,21,NM,$13.00 ,,,,1947,Harry A. Chesler,
red seal comics ,22,NM+,$16.00 ,,,,1947,Harry A. Chesler,
red warrior,1,NM+,$11.00 ,,,,1951,Timely,
red warrior,2,VG,$4.00 ,,,,1951,Timely,
red warrior,5,VG,$4.00 ,,,,1951,Timely,
red warrior,6,G,$2.00 ,,,,1951,Timely,
redskin,1,NM+,$6.00 ,,,,1950,Youthful,
redskin,2,NM+,$5.00 ,,,,1950,Youthful,
redskin,3,NM+,$5.00 ,,,,1950,Youthful,
redskin,4,NM+,$5.00 ,,,,1950,Youthful,
redskin,5,VG,$2.00 ,,,,1950,Youthful,
redskin,6,NM+,$5.00 ,,,,1950,Youthful,
redskin,7,NM+,$5.00 ,,,,1951,Youthful,
redskin,10,VG,$2.00 ,,,,1952,Youthful,
redskin,11,G,$2.00 ,,,,1952,Youthful,
redskin,12,VG,$2.00 ,,,,1952,Youthful,
reggie,1,NM+,$35.00 ,,,,1949,MLJ,
reg'lar fellers,5,NM+,$8.00 ,,,,1941,Eastern Color,
reno browne,50,NM+,$15.00 ,,,,1950,Timely,
reno browne,51,NM+,$15.00 ,,,,1950,Timely,
reno browne,52,VG,$5.00 ,,,,1950,Timely,
restless gun (fc),934,NM+,$5.00 ,,,,1958,Dell,
restless gun (fc),986,NM+,$5.00 ,,,,1959,Dell,
restless gun (fc),1045,NM,$4.00 ,,,,1959,Dell,
restless gun (fc),1146,NM,$4.00 ,,,,1960,Dell,
return of the outlaw,1,NM,$4.00 ,,,,1953,Toby,
revealing romances,1,NM,$5.00 ,,,,1949,Ace Magazines,
revealing romances,2,VG,$2.00 ,,,,1949,Ace Magazines,
revealing romances,4,VG,$2.00 ,,,,1950,Ace Magazines,
rex allen,2,VG,$3.00 ,,,,1951,Dell,
rex allen,3,VG,$3.00 ,,,,1951,Dell,
rex allen,4,VG,$3.00 ,,,,1952,Dell,
rex allen,5,G,$2.00 ,,,,1952,Dell,
rex allen,6,G,$2.00 ,,,,1952,Dell,
rex allen,7,VG,$3.00 ,,,,1952,Dell,
rex allen,8,VG,$3.00 ,,,,1953,Dell,
rex allen,9,G,$2.00 ,,,,1953,Dell,
rex allen,13,FN,$3.00 ,,,,1954,Dell,
rex allen,16,G,$2.00 ,,,,1955,Dell,
rex allen,18,NM,$4.00 ,,,,1955,Dell,
rex allen,19,NM+,$5.00 ,,,,1955,Dell,
rex allen,22,NM,$4.00 ,,,,1956,Dell,
rex allen,23,NM+,$5.00 ,,,,1956,Dell,
rex allen,24,NM+,$5.00 ,,,,1957,Dell,
rex allen,27,NM+,$5.00 ,,,,1957,Dell,
rex allen,28,NM,$4.00 ,,,,1958,Dell,
rex allen,29,FN,$3.00 ,,,,1958,Dell,
rex allen,30,NM+,$5.00 ,,,,1958,Dell,
rex allen,31,NM,$4.00 ,,,,1958,Dell,
rex allen (fc),316,NM+,$15.00 ,,,,1951,Dell,
rex dexter,1,NM,$135.00 ,,,,1940,Fox,
rex hart,6,NM,$9.00 ,9.2,W ,#1 ,1949,Timely,
rex hart,7,NM,$6.00 ,9,OW-W , ,1949,Timely,
rex hart,8,NM,$6.00 ,,,,1950,Timely,
ribtickler,1,NM+,$6.00 ,,,,1945,Fox,
ribtickler,2,VG,$2.00 ,,,,1946,Fox,
ribtickler,3,FN,$3.00 ,,,,1946,Fox,
ribtickler,4,FR,$2.00 ,,,,1946,Fox,
rider,1,FN,$4.00 ,,,,1957,Ajax,
rifleman,3,NM,$4.00 ,,,,1960,Dell,
rifleman,4,NM+,$5.00 ,,,,1960,Dell,
rifleman,20,NM+,$5.00 ,,,,1964,Dell,
rin tin tin,7,VG,$2.00 ,,,,1955,Dell,
rin tin tin,13,FN,$3.00 ,,,,1956,Dell,
rin tin tin,19,NM,$4.00 ,,,,1957,Dell,
rin tin tin,20,FN,$3.00 ,,,,1957,Dell,
rin tin tin,22,NM+,$5.00 ,,,,1958,Dell,
rin tin tin,25,NM,$4.00 ,,,,1958,Dell,
rin tin tin (fc),434,FN,$3.00 ,,,,1952,Dell,
ringo kid,3,NM,$6.00 ,,,,1954,Timely,
ringo kid,8,NM+,$8.00 ,,,,1955,Timely,
ringo kid,9,NM+,$8.00 ,,,,1955,Timely,
ringo kid,10,NM,$8.00 ,,,,1956,Timely,
ringo kid,11,NM,$5.00 ,,,,1956,Timely,
ringo kid,12,NM,$5.00 ,,,,1956,Timely,
ringo kid,13,NM,$8.00 ,,,,1956,Timely,
rio bravo (fc),1018,VG,$2.00 ,,,,1959,Dell,
rip kirby (comics hits),57,FN,$18.00 ,,,,1952,Harvey,
rip kirby (feature book),51,NM+,$50.00 ,,,,1948,David McKay,
rip kirby (feature book),54,NM,$40.00 ,,,,1948,David McKay,
robin hood & company,31,NM+,NP,,,,1946,Anglo-American,
robin hood (fc),413,VG,$2.00 ,,,,1952,Dell,
rocket comics,1,NM,$70.00 ,,,,1940,Hillman,
rocket comics,2,NM,$40.00 ,,,,1940,Hillman,
rocket kelly,1,FN,$7.00 ,,,,1945,Fox,
rocket kelly,2,NM+,$8.00 ,,,,1945,Fox,
rocket kelly,3,NM+,$8.00 ,,,,1946,Fox,
rocket kelly,4,NM+,$8.00 ,,,,1946,Fox,
rocket kelly,5,FN,$5.00 ,,,,1946,Fox,
rocket kelly (1944),NN,NM+,$11.00 ,,,,1944,Fox,
rocket man,1,NM,$7.00 ,,,,1945,Rucker Publications,
rocket ship x (misbound with sabu elephant boy),NN,FN,$5.00 ,,,,1951,Fox,
rocky lane,1,NM+,$27.00 ,,,,1949,Fawcett,
rocky lane,2,NM+,$16.00 ,,,,1949,Fawcett,
rocky lane,3,NM+,$11.00 ,,,,1949,Fawcett,
rocky lane,4,NM+,$11.00 ,,,,1949,Fawcett,
rocky lane,5,NM+,$11.00 ,,,,1949,Fawcett,
rocky lane,6,FN,$5.00 ,,,,1949,Fawcett,
rocky lane,7,FN,$5.00 ,,,,1949,Fawcett,
rocky lane,8,NM,$7.00 ,8,W , ,1949,Fawcett,
rocky lane,10,VG,$3.00 ,,,,1950,Fawcett,
rocky lane,11,FN,$5.00 ,7.5,OW-W , ,1950,Fawcett,
rocky lane,12,VG,$3.00 ,,,,1950,Fawcett,
rocky lane,13,VG,$3.00 ,,,,1950,Fawcett,
rocky lane,14,FN,$4.00 ,,,,1950,Fawcett,
rocky lane,15,FN,$4.00 ,,,,1950,Fawcett,
rocky lane,16,NM,$5.00 ,,,,1950,Fawcett,
rocky lane,17,VG,$3.00 ,,,,1950,Fawcett,
rocky lane,18,VG,$3.00 ,,,,1950,Fawcett,
rocky lane,19,VG,$3.00 ,,,,1950,Fawcett,
rocky lane,21,NM+,$6.00 ,,,,1951,Fawcett,
rocky lane,22,NM,$4.00 ,,,,1951,Fawcett,
rocky lane,24,FN,$3.00 ,,,,1951,Fawcett,
rocky lane,27,VG,$2.00 ,,,,1951,Fawcett,
rocky lane,28,FN,$3.00 ,,,,1951,Fawcett,
rocky lane,30,VG,$2.00 ,,,,1951,Fawcett,
rocky lane,31,VG,$2.00 ,,,,1951,Fawcett,
rocky lane,33,FN,$3.00 ,,,,1952,Fawcett,
rocky lane,35,VG,$2.00 ,,,,1952,Fawcett,
rocky lane,36,VG,$2.00 ,,,,1952,Fawcett,
rocky lane,37,G,$2.00 ,,,,1952,Fawcett,
rocky lane,42,NM,$4.00 ,,,,1952,Fawcett,
rocky lane,44,FN,$3.00 ,,,,1952,Fawcett,
rocky lane,45,G,$2.00 ,,,,1953,Fawcett,
rocky lane,46,VG,$2.00 ,,,,1953,Fawcett,
rocky lane,47,G,$2.00 ,,,,1953,Fawcett,
rocky lane,49,FN,$3.00 ,,,,1953,Fawcett,
rocky lane,55,FN,$3.00 ,,,,1954,Fawcett,
rocky lane (powder river rustlers),NN,NM+,$20.00 ,,,,1950,Fawcett,
rocky lane's black jade,21,NM+,$5.00 ,,,,1958,Charlton,
rod cameron,1,NM+,$30.00 ,,,,1950,Fawcett,
rod cameron,2,FN,$8.00 ,,,,1950,Fawcett,
rod cameron,3,VG,$3.00 ,,,,1950,Fawcett,
rod cameron,4,FN,$5.00 ,,,,1950,Fawcett,
rod cameron,5,FN,$5.00 ,,,,1950,Fawcett,
rod cameron,6,VG,$3.00 ,,,,1950,Fawcett,
rod cameron,7,FN,$5.00 ,,,,1951,Fawcett,
rod cameron,9,VG,$3.00 ,,,,1951,Fawcett,
rod cameron,10,VG,$3.00 ,,,,1951,Fawcett,
rod cameron,12,FN,$5.00 ,,,,1951,Fawcett,
rod cameron,14,VG,$3.00 ,,,,1952,Fawcett,
rod cameron,15,VG,$3.00 ,,,,1952,Fawcett,
rod cameron,18,G,$2.00 ,,,,1952,Fawcett,
rod cameron,20,G,$2.00 ,,,,1953,Fawcett,
roly poly,10,FN,$7.00 ,,,,1946,Green Publications,
roly poly,11,NM,$9.00 ,,,,1946,Green Publications,
roly poly,12,NM,$9.00 ,,,,1946,Green Publications,
roly poly,14,NM+,$12.00 ,,,,1946,Green Publications,
roly poly,15,NM,$9.00 ,,,,1946,Green Publications,
roly poly (1945),NN,NM+,$24.00 ,,,,1945,Green Publications,
romance diary,1,G,$5.00 ,,,,1949,Timely,
romance diary,2,VG,$3.00 ,,,,1950,Timely,
romance tales,8,VG,$3.00 ,,,,1950,Timely,
romance tales,9,NM,$5.00 ,,,,1950,Timely,
romance tales,7,VG,$3.00 ,,,,1949,Timely,
romance trail,1,FN,$7.00 ,7.5,OW-W , ,1949,National,
romance trail,2,NM+,$8.00 ,,,,1949,National,
romance trail,3,NM+,$8.00 ,9.4,OW-W , ,1949,National,
romance trail,4,FN,$4.00 ,,,,1950,National,
romance trail,5,NM+,$8.00 ,,,,1950,National,
romance trail,6,FN,$7.00 ,,,,1950,National,
romances of molly manton,2,VG,$3.00 ,,,,1949,Timely,
romances of the west,1,NM+,$12.00 ,,,,1949,Timely,
romances of the west,2,FN,$4.00 ,,,,1950,Timely,
romantic adventures,1,NM+,$6.00 ,,,,1949,ACG,
romantic adventures,2,FR,$2.00 ,,,,1949,ACG,
romantic adventures,3,NM,$4.00 ,,,,1949,ACG,
romantic adventures,4,NM+,$5.00 ,,,,1949,ACG,
romantic adventures,6,NM,$4.00 ,,,,1950,ACG,
romantic adventures,9,G,$2.00 ,,,,1950,ACG,
romantic adventures,11,FN,$3.00 ,,,,1950,ACG,
romantic adventures,12,VG,$2.00 ,,,,1951,ACG,
romantic adventures,14,VG,$2.00 ,,,,1951,ACG,
romantic adventures,18,G,$2.00 ,,,,1952,ACG,
romantic adventures,21,G,$2.00 ,,,,1952,ACG,
romantic adventures,23,FN,$3.00 ,,,,1952,ACG,
romantic adventures,25,VG,$2.00 ,,,,1952,ACG,
romantic adventures,29,NM,$4.00 ,,,,1953,ACG,
romantic affairs,3,FN,$4.00 ,,,,1950,Timely,
romantic confessions,1,NM+,$5.00 ,,,,1949,Hillman,
romantic confessions,2,FN,$3.00 ,,,,1949,Hillman,
romantic confessions,8,VG,$2.00 ,,,,1950,Hillman,
romantic confessions,11,VG,$2.00 ,,,,1950,Hillman,
romantic confessions,12,G,$2.00 ,,,,1950,Hillman,
romantic confessions (vol. 2),2,NM+,$5.00 ,,,,1951,Hillman,
romantic confessions (vol. 2),3,FN,$3.00 ,,,,1951,Hillman,
romantic hearts,2,FN,$3.00 ,,,,1951,Story,
romantic hearts,3,FR,$2.00 ,,,,1951,Story,
romantic hearts,4,NM,$4.00 ,,,,1951,Story,
romantic hearts,5,NM+,$5.00 ,,,,1951,Story,
romantic hearts,6,NM+,$5.00 ,,,,1952,Story,
romantic hearts,7,NM+,$5.00 ,,,,1952,Story,
romantic hearts,8,NM,$4.00 ,,,,1952,Story,
romantic love,1,NM,$10.00 ,,,,1949,Avon,
romantic love,4,NM+,$8.00 ,,,,1950,Avon,
romantic love,5,VG,$4.00 ,,,,1950,Avon,
romantic love,6,NM,$6.00 ,,,,1950,Avon,
romantic love,8,FN,$5.00 ,,,,1950,Avon,
romantic love,9,NM,$6.00 ,8,W , ,1951,Avon,
romantic love,10,NM,$6.00 ,,,,1951,Avon,
romantic love,11,VG,$4.00 ,,,,1952,Avon,
romantic love,12,FN,$5.00 ,,,,1952,Avon,
romantic love,13,FN,$5.00 ,,,,1952,Avon,
romantic marriage,1,VG,$3.00 ,,,,1950,Ziff-Davis,
romantic marriage,2,FN,$3.00 ,,,,1951,Ziff-Davis,
romantic marriage,3,NM,$4.00 ,,,,1951,Ziff-Davis,
romantic marriage,4,FN,$3.00 ,,,,1951,Ziff-Davis,
romantic marriage,5,G,$2.00 ,,,,1951,Ziff-Davis,
romantic marriage,6,VG,$2.00 ,,,,1951,Ziff-Davis,
romantic marriage,7,FN,$3.00 ,,,,1951,Ziff-Davis,
romantic marriage,8,NM,$4.00 ,,,,1951,Ziff-Davis,
romantic marriage,9,NM,$4.00 ,,,,1951,Ziff-Davis,
romantic marriage,11,FN,$3.00 ,,,,1952,Ziff-Davis,
romantic marriage,12,VG,$2.00 ,,,,1952,Ziff-Davis,
romantic marriage,13,FN,$3.00 ,,,,1952,Ziff-Davis,
romantic marriage,14,FN,$3.00 ,,,,1952,Ziff-Davis,
romantic picture novelettes,1,NM+,$10.00 ,9.2,OW , ,1946,Magazine Enterprises,
romantic secrets,1,NM,$5.00 ,,,,1949,Fawcett,
romantic secrets,6,VG,$2.00 ,,,,1950,Fawcett,
romantic secrets,8,G,$2.00 ,,,,1950,Fawcett,
romantic secrets,9,FN,$3.00 ,,,,1950,Fawcett,
romantic secrets,10,FN,$3.00 ,,,,1950,Fawcett,
romantic secrets,11,FN,$3.00 ,,,,1950,Fawcett,
romantic secrets,12,G,$2.00 ,,,,1950,Fawcett,
romantic secrets,13,VG,$2.00 ,,,,1950,Fawcett,
romantic secrets,14,VG,$2.00 ,,,,1951,Fawcett,
romantic secrets,16,VG,$2.00 ,,,,1951,Fawcett,
romantic secrets,17,VG,$2.00 ,,,,1951,Fawcett,
romantic secrets,18,G,$2.00 ,,,,1951,Fawcett,
romantic secrets,19,VG,$2.00 ,,,,1951,Fawcett,
romantic secrets,23,FN,$3.00 ,,,,1951,Fawcett,
romantic secrets,26,FN,$3.00 ,,,,1952,Fawcett,
romantic secrets,28,VG,$2.00 ,,,,1952,Fawcett,
romantic secrets,33,VG,$2.00 ,,,,1952,Fawcett,
romantic story,1,FN,$5.00 ,,,,1949,Charlton,
romantic story,2,FN,$3.00 ,,,,1950,Charlton,
romantic story,3,VG,$2.00 ,,,,1950,Charlton,
romantic story,4,FN,$3.00 ,,,,1950,Charlton,
romantic story,5,FN,$3.00 ,,,,1950,Charlton,
romantic story,10,G,$2.00 ,,,,1951,Charlton,
romantic story,13,VG,$2.00 ,,,,1951,Charlton,
romantic story,15,VG,$2.00 ,,,,1952,Charlton,
romantic story,16,FN,$3.00 ,,,,1952,Charlton,
romantic story,18,FN,$3.00 ,,,,1952,Charlton,
romantic western,1,NM+,$10.00 ,,,,1949,Fawcett,
romantic western,2,NM,$7.00 ,,,,1950,Fawcett,
romantic western,3,NM+,$6.00 ,,,,1950,Fawcett,
romeo tubbs,26,FN,$4.00 ,,,,1950,Fox,
rory poly comics ,1,NL ,,9.4,W , ,1945,Green Publications,
rory poly comics ,11,NL ,,9.2,W , ,1946,Green Publications,
roundup,1,NM+,$5.00 ,,,,1948,D.S. Publishing,
roundup,2,NM+,$5.00 ,,,,1948,D.S. Publishing,
roundup,3,NM,$4.00 ,,,,1948,D.S. Publishing,
roundup,4,NM,$4.00 ,7.5,OW , ,1949,D.S. Publishing,
roundup,5,NM+,$5.00 ,,,,1949,D.S. Publishing,
roy rogers comics ,2,NM+,$30.00 ,,,,1948,Dell,
roy rogers comics ,3,NM,$11.00 ,,,,1948,Dell,
roy rogers comics ,4,NM+,$15.00 ,,,,1948,Dell,
roy rogers comics ,5,NM+,$15.00 ,,,,1948,Dell,
roy rogers comics ,6,NM+,$15.00 ,,,,1948,Dell,
roy rogers comics ,7,NM+,$15.00 ,,,,1948,Dell,
roy rogers comics ,8,NM+,$15.00 ,,,,1948,Dell,
roy rogers comics ,9,NM+,$15.00 ,,,,1948,Dell,
roy rogers comics ,10,NM,$11.00 ,,,,1948,Dell,
roy rogers comics ,11,NM+,$10.00 ,7.5,OW-W , ,1948,Dell,
roy rogers comics ,12,NM+,$10.00 ,8,W , ,1948,Dell,
roy rogers comics ,13,NM+,$10.00 ,,, ,1949,Dell,
roy rogers comics ,14,NM,$7.00 ,,,,1949,Dell,
roy rogers comics ,15,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,16,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,17,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,18,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,19,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,20,VG,$3.00 ,,,,1949,Dell,
roy rogers comics ,21,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,22,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,23,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,24,NM+,$10.00 ,,,,1949,Dell,
roy rogers comics ,25,VG,$3.00 ,,,,1950,Dell,
roy rogers comics ,26,NM+,$10.00 ,,,,1950,Dell,
roy rogers comics ,27,NM+,$10.00 ,,,,1950,Dell,
roy rogers comics ,28,FN,$5.00 ,8,OW-W , ,1950,Dell,
roy rogers comics ,29,NM+,$10.00 ,,,,1950,Dell,
roy rogers comics ,30,NM+,$10.00 ,,,,1950,Dell,
roy rogers comics ,31,NM,$6.00 ,,,,1950,Dell,
roy rogers comics ,32,NM+,$8.00 ,,,,1950,Dell,
roy rogers comics ,33,NM+,$8.00 ,,,,1950,Dell,
roy rogers comics ,34,NM+,$8.00 ,,,,1950,Dell,
roy rogers comics ,35,NM+,$8.00 ,,,,1950,Dell,
roy rogers comics ,36,NM+,$8.00 ,,,,1950,Dell,
roy rogers comics ,37,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,38,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,39,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,40,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,41,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,42,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,43,NM,$6.00 ,,,,1951,Dell,
roy rogers comics ,44,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,45,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,46,NM+,$8.00 ,,,,1951,Dell,
roy rogers comics ,47,NM,$6.00 ,,,,1951,Dell,
roy rogers comics ,48,NM,$6.00 ,,,,1951,Dell,
roy rogers comics ,49,NM+,$8.00 ,,,,1952,Dell,
roy rogers comics ,50,NM+,$8.00 ,,,,1952,Dell,
roy rogers comics ,51,NM+,$6.00 ,,,,1952,Dell,
roy rogers comics ,52,NM+,$6.00 ,,,,1952,Dell,
roy rogers comics ,53,FN,$3.00 ,,,,1952,Dell,
roy rogers comics ,54,NM+,$6.00 ,,,,1952,Dell,
roy rogers comics ,55,VG,$2.00 ,,,,1952,Dell,
roy rogers comics ,56,FN,$3.00 ,,,,1952,Dell,
roy rogers comics ,57,NM+,$6.00 ,,,,1952,Dell,
roy rogers comics ,58,VG,$2.00 ,,,,1952,Dell,
roy rogers comics ,59,VG,$2.00 ,,,,1952,Dell,
roy rogers comics ,60,FN,$3.00 ,,,,1952,Dell,
roy rogers comics ,61,NM,$4.00 ,,,,1953,Dell,
roy rogers comics ,62,FN,$3.00 ,,,,1953,Dell,
roy rogers comics ,63,FN,$3.00 ,,,,1953,Dell,
