Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
king comics,64,FN,$15.00 ,,,,1941,David McKay,
king comics,65,VG,$9.00 ,,,,1941,David McKay,
king comics,66,FN,$15.00 ,,,,1941,David McKay,
king comics,67,FN,$15.00 ,,,,1941,David McKay,
king comics,68,FN,$15.00 ,,,,1941,David McKay,
king comics,69,FN,$15.00 ,,,,1942,David McKay,
king comics,72,FN,$15.00 ,,,,1942,David McKay,
king comics,73,FN,$15.00 ,,,,1942,David McKay,
king comics,76,FN,$15.00 ,,,,1942,David McKay,
king comics,77,FN,$15.00 ,,,,1942,David McKay,
king comics,78,FN,$15.00 ,,,,1942,David McKay,
king comics,79,FN,$15.00 ,,,,1942,David McKay,
king comics,80,FN,$15.00 ,,,,1942,David McKay,
king comics,81,VG,$9.00 ,,,,1943,David McKay,
king comics,83,FN,$15.00 ,,,,1943,David McKay,
king comics,84,VG,$9.00 ,,,,1943,David McKay,
king comics,86,FN,$15.00 ,,,,1943,David McKay,
king comics,90,FN,$15.00 ,,,,1943,David McKay,
king comics,91,NM,$20.00 ,,,,1943,David McKay,
king comics,92,FN,$15.00 ,,,,1943,David McKay,
king comics,93,FN,$15.00 ,,,,1944,David McKay,
king comics,94,FN,$15.00 ,,,,1944,David McKay,
king comics,96,FN,$13.00 ,,,,1944,David McKay,
king comics,97,FN,$13.00 ,,,,1944,David McKay,
king comics,98,FN,$13.00 ,,,,1944,David McKay,
king comics,99,NM,$18.00 ,,,,1944,David McKay,
king comics,100,FN,$13.00 ,,,,1944,David McKay,
king comics,101,NM,$15.00 ,,,,1944,David McKay,
king comics,102,FN,$11.00 ,,,,1944,David McKay,
king comics,104,VG,$7.00 ,,,,1944,David McKay,
king comics,105,FN,$11.00 ,,,,1945,David McKay,
king comics,107,NM,$15.00 ,,,,1945,David McKay,
king comics,108,NM+,$24.00 ,,,,1945,David McKay,
king comics,109,NM,$15.00 ,,,,1945,David McKay,
king comics,110,NM+,$24.00 ,,,,1945,David McKay,
king comics,111,NM+,$24.00 ,,,,1945,David McKay,
king comics,112,NM+,$24.00 ,,,,1945,David McKay,
king comics,113,NM+,$24.00 ,,,,1945,David McKay,
king comics,114,NM+,$24.00 ,,,,1945,David McKay,
king comics,115,FN,$11.00 ,,,,1945,David McKay,
king comics,116,NM,$11.00 ,,,,1945,David McKay,
king comics,117,FN,$8.00 ,,,,1946,David McKay,
king comics,118,NM,$11.00 ,,,,1946,David McKay,
king comics,119,NM+,$16.00 ,,,,1946,David McKay,
king comics,120,NM,$11.00 ,,,,1946,David McKay,
king comics,121,NM+,$16.00 ,,,,1946,David McKay,
king comics,122,NM,$11.00 ,,,,1946,David McKay,
king comics,123,NM+,$16.00 ,,,,1946,David McKay,
king comics,124,NM,$8.00 ,,,,1946,David McKay,
king comics,125,VG,$5.00 ,,,,1946,David McKay,
king comics,126,VG,$5.00 ,,,,1946,David McKay,
king comics,127,NM+,$16.00 ,,,,1946,David McKay,
king comics,128,NM,$11.00 ,,,,1946,David McKay,
king comics,129,NM+,$16.00 ,,,,1947,David McKay,
king comics,131,NM+,$16.00 ,,,,1947,David McKay,
king comics,132,NM,$11.00 ,,,,1947,David McKay,
king comics,133,NM+,$16.00 ,,,,1947,David McKay,
king comics,134,NM+,$16.00 ,,,,1947,David McKay,
king comics,135,NM+,$16.00 ,,,,1947,David McKay,
king comics,136,NM+,$16.00 ,,,,1947,David McKay,
king comics,137,NM,$11.00 ,,,,1947,David McKay,
king comics,138,NM+,$16.00 ,,,,1947,David McKay,
king comics,139,NM+,$16.00 ,,,,1947,David McKay,
king comics,140,NM+,$16.00 ,,,,1947,David McKay,
king comics,141,NM+,$16.00 ,,,,1948,David McKay,
king comics,142,NM+,$16.00 ,,,,1948,David McKay,
king comics,143,NM+,$16.00 ,,,,1948,David McKay,
king comics,144,NM,$11.00 ,,,,1948,David McKay,
king comics,146,NM,$8.00 ,,,,1948,David McKay,
king comics,147,NM,$8.00 ,,,,1948,David McKay,
king comics,148,FN,$5.00 ,,,,1948,David McKay,
king comics,149,NM,$8.00 ,,,,1948,David McKay,
king comics,150,NM,$8.00 ,,,,1949,David McKay,
king comics,151,NM+,$11.00 ,,,,1949,David McKay,
king comics,152,VG,$3.00 ,,,,1949,David McKay,
king comics,153,FN,$5.00 ,,,,1949,David McKay,
king comics,154,FN,$5.00 ,,,,1949,David McKay,
king comics,155,NM,$8.00 ,,,,1949,David McKay,
king of the royal mounted,20,NM,$4.00 ,,,,1956,Dell,
king of the royal mounted,21,NM,$4.00 ,,,,1956,Dell,
king of the royal mounted,22,NM+,$5.00 ,,,,1956,Dell,
king of the royal mounted,23,NM,$4.00 ,,,,1956,Dell,
king of the royal mounted,24,NM+,$5.00 ,,,,1957,Dell,
king of the royal mounted,25,FN,$3.00 ,,,,1957,Dell,
king of the royal mounted,26,NM+,$5.00 ,,,,1957,Dell,
king of the royal mounted,27,NM+,$5.00 ,,,,1957,Dell,
king of the royal mounted,28,FN,$3.00 ,,,,1958,Dell,
king of the royal mounted (fc),207,NM+,$11.00 ,,,,1948,Dell,
king of the royal mounted (fc),935,NM,$4.00 ,,,,1958,Dell,
kit carson,1,NM,$10.00 ,,,,1950,Avon,
kit carson,2,FN,$5.00 ,,,,1951,Avon,
kit carson,3,NM,$6.00 ,,,,1951,Avon,
kitty,1,NM,$4.00 ,,,,1948,St. John,
ko,1,NM,$12.00 ,,,,1945,Gerona Publications,
komic pages,10,NM+,$10.00 ,,,,1945,Harry A. Chesler,
korak,1,NM+,$12.00 ,,,,1964,Dell,
korak,5,NM+,$5.00 ,,,,1964,Dell,
krazy (1st series),1,NM+,$30.00 ,8.5,W , ,1942,Timely,
krazy (1st series),2,NM+,$15.00 ,,,,1942,Timely,
krazy (1st series),6,NM+,$15.00 ,,,,1943,Timely,
krazy (1st series),8,NM+,$15.00 ,,,,1943,Timely,
krazy (1st series),9,NM,$12.00 ,,,,1943,Timely,
krazy (1st series),13,NM+,$10.00 ,9.2,OW , ,1944,Timely,
krazy (1st series),19,FN,$4.00 ,,,,1945,Timely,
krazy (2nd series),1,VG,$22.00 ,,,,1948,Timely,
krazy life,1,FN,$3.00 ,,,,1945,Fox,
laffy duck,1,VG,$2.00 ,,,,1951,St. John,Does not exist. Most likely choice would have been Dizzy Duck but numbering does not match.
laffy duck,2,NM,$6.00 ,,,,1952,St. John,Daffy Duck is too late and issue numbers don't match and pricing would be off anyway.
laffy duck,3,NM+,$5.00 ,,,,1952,St. John,"Nor would Dopey Duck, Super Duck, Wonder Duck, Wacky Duck, and certainly not Donald Duck"
laffy duck,4,VG,$2.00 ,,,,1952,St. John,The only thing that would work is Dinky Duck so I put that info in.
laffy duck,5,NM+,$5.00 ,,,,1952,St. John,
laffy duck,6,NM,$4.00 ,,,,1952,St. John,
laffy duck,7,NM,$4.00 ,,,,1953,St. John,
lance o'casey,1,VG,$5.00 ,,,,1946,Fawcett,
lance o'casey,2,NM+,$8.00 ,9.6,OW , ,1946,Fawcett,
lance o'casey,3,NM+,$8.00 ,9.6,W ,Old grade NM 9.4 ow-w ,1946,Fawcett,
lance o'casey,4,NM+,$8.00 ,9.8,OW , ,1948,Fawcett,
land of the lost,1,NM+,$50.00 ,,,,1946,E.C.,
land of the lost,2,NM+,$35.00 ,,,,1946,E.C.,
land of the lost,3,FN,$18.00 ,,,,1946,E.C.,
laramis (fc),1125,NM+,$5.00 ,,,,1960,Dell,
large feature comic ,11,NL ,,9.4, ,Graded by Heritage not CGC ,1939,Dell,
large feature comic ,13,NL ,,8, ,Graded by Heritage not CGC ,1940,Dell,
large feature comic ,15,NL ,,9, ,Graded by Heritage not CGC ,1941,Dell,
large feature comic vol.2 ,3,NL ,,6.5, ,Graded by Heritage not CGC ,1941,Dell,
lars of mars,10,NM+,$16.00 ,,,,1951,Ziff-Davis,
lars of mars,11,NM+,$16.00 ,,,,1951,Ziff-Davis,
lash larue,1,NM+,$45.00 ,,,,1949,Fawcett,
lash larue,2,NM+,$22.00 ,,,,1949,Fawcett,
lash larue,3,NM+,$22.00 ,,,,1950,Fawcett,
lash larue,4,NM+,$22.00 ,9.2,W , ,1950,Fawcett,
lash larue,5,NM+,$22.00 ,9.4,W , ,1950,Fawcett,
lash larue,6,FN,$11.00 ,,,,1950,Fawcett,
lash larue,8,FN,$11.00 ,7.5,W , ,1950,Fawcett,
lash larue,12,FN,$11.00 ,,,,1951,Fawcett,
lash larue,13,NM,$8.00 ,,,,1951,Fawcett,
lash larue,14,NM,$8.00 ,,,,1951,Fawcett,
lash larue,15,VG,$4.00 ,,,,1951,Fawcett,
lash larue,17,FN,$5.00 ,,,,1951,Fawcett,
lash larue,18,G,$2.00 ,,,,1951,Fawcett,
lash larue,19,FN,$5.00 ,,,,1951,Fawcett,
lash larue,22,VG,$3.00 ,,,,1951,Fawcett,
lash larue,26,VG,$3.00 ,,,,1952,Fawcett,
lash larue,29,FN,$4.00 ,,,,1952,Fawcett,
lash larue,35,FN,$4.00 ,,,,1952,Fawcett,
lash larue,37,FN,$4.00 ,,,,1953,Fawcett,
lassie,2,NM+,$5.00 ,,,,1951,Dell,
lassie,3,FN,$3.00 ,,,,1951,Dell,
lassie,4,NM+,$5.00 ,,,,1951,Dell,
lassie,5,NM+,$5.00 ,,,,1951,Dell,
lassie,6,NM+,$5.00 ,,,,1952,Dell,
lassie,7,VG,$2.00 ,,,,1952,Dell,
lassie,8,NM+,$5.00 ,,,,1952,Dell,
lassie,9,NM+,$5.00 ,,,,1952,Dell,
lassie,10,NM+,$5.00 ,,,,1953,Dell,
lassie,11,NM,$4.00 ,,,,1953,Dell,
lassie,22,NM,$4.00 ,,,,1955,Dell,
lassie,23,NM+,$5.00 ,,,,1955,Dell,
last hunt,678,NM+,$5.00 ,,,,1956,Dell,
last of the commanches,1,FN,$7.00 ,,,,1953,Avon,
last of the fast guns,925,NM+,$5.00 ,,,,1958,Dell,
last train from gun hill,1012,NM+,$5.00 ,,,,1959,Dell,
latest comics,1,FN,$5.00 ,,,,1945,Spotlight,
laugh,20,NM+,$40.00 ,,,,1946,MLJ,
laugh,21,NM+,$22.00 ,,,,1946,MLJ,
laugh,22,NM+,$22.00 ,,,,1947,MLJ,
laugh,23,NM+,$22.00 ,,,,1947,MLJ,
laugh,24,NM+,$22.00 ,,,,1947,MLJ,
laugh,25,NM+,$22.00 ,,,,1948,MLJ,
laugh,26,NM+,$18.00 ,,,,1948,MLJ,
laugh,27,NM+,$18.00 ,,,,1948,MLJ,
laugh,28,NM+,$18.00 ,,,,1948,MLJ,
laugh,29,FN,$15.00 ,,,,1948,MLJ,
laugh,31,NM+,$13.00 ,,,,1949,MLJ,
laugh,32,FN,$6.00 ,,,,1949,MLJ,
laugh,33,NM,$10.00 ,,,,1949,MLJ,
laugh,34,VG,$3.00 ,,,,1949,MLJ,
laugh,35,FR,$2.00 ,,,,1949,MLJ,
laugh,36,FN,$6.00 ,,,,1949,MLJ,
laugh,37,FN,$6.00 ,,,,1950,MLJ,
laugh,38,VG,$3.00 ,,,,1950,MLJ,
laugh,39,VG,$3.00 ,,,,1950,MLJ,
laugh,40,FN,$6.00 ,,,,1950,MLJ,
laugh,41,NM,$7.00 ,,,,1950,MLJ,
laugh,42,FN,$5.00 ,,,,1950,MLJ,
laugh,43,VG,$3.00 ,,,,1951,MLJ,
laugh,45,VG,$3.00 ,,,,1951,MLJ,
laugh,46,NM+,$10.00 ,,,,1951,MLJ,
laugh,48,NM+,$10.00 ,,,,1951,MLJ,
laugh,51,FN,$5.00 ,,,,1952,MLJ,
laugh,52,FN,$5.00 ,,,,1952,MLJ,
laurel and hardy,1,NM,$20.00 ,,,,1962,Dell,
laurel and hardy,2,NM+,$12.00 ,,,,1963,Dell,
laurel and hardy,3,VG,$5.00 ,,,,1963,Dell,
law breakers,1,FR,$2.00 ,,,,1951,Charlton,
law breakers,2,VG,$2.00 ,,,,1951,Charlton,
law breakers,3,FN,$3.00 ,,,,1951,Charlton,
law breakers,4,FN,$3.00 ,,,,1951,Charlton,
law breakers,5,G,$2.00 ,,,,1952,Charlton,
law breakers,6,G,$2.00 ,,,,1952,Charlton,
law breakers,7,VG,$2.00 ,,,,1952,Charlton,
law breakers,9,FR,$2.00 ,,,,1952,Charlton,
law breakers always lose,1,NM+,$12.00 ,,,,1948,Timely,
law breakers always lose,2,NM+,$6.00 ,,,,1948,Timely,
law breakers always lose,3,NM+,$6.00 ,,,,1948,Timely,
law breakers always lose,6,NM+,$6.00 ,,,,1949,Timely,
law breakers always lose,7,VG,$2.00 ,,,,1949,Timely,
law breakers always lose,8,NM,$4.00 ,,,,1949,Timely,
law breakers always lose,9,G,$2.00 ,,,,1949,Timely,
law breakers always lose,10,FN,$3.00 ,,,,1949,Timely,
law breakers suspense stories,10,VG,$2.00 ,,,,1953,Charlton,
law breakers suspense stories,11,NM,$4.00 ,,,,1953,Charlton,
law breakers suspense stories,12,VG,$2.00 ,,,,1953,Charlton,
law man,3,NM,$4.00 ,,,,1960,Dell,
law man,4,NM+,$5.00 ,,,,1960,Dell,
law man,5,FN,$3.00 ,,,,1960,Dell,
law man,6,NM+,$5.00 ,,,,1960,Dell,
law man (fc),970,NM+,$5.00 ,,,,1959,Dell,
Law against Crime,1,NM+,$7.00 ,,,,1948,Essankay Publications,
Law against Crime,2,NM+,$5.00 ,,,,1948,Essankay Publications,
Law against Crime,3,VG,$2.00 ,,,,1948,Essankay Publications,
leading comics ,1,NM,$330.00 ,9.4,W , ,1941,National,
leading comics ,2,NM,$160.00 ,,,,1942,National,
leading comics ,4,NM,$120.00 ,9.2,OW-W , ,1942,National,
leading comics ,5,NM+,$100.00 ,,,,1942,National,
leading comics ,6,NM+,$90.00 ,9,W , ,1943,National,
leading comics ,7,NM+,$90.00 ,9.6,W , ,1943,National,
leading comics ,9,NM,$75.00 ,8.5,W , ,1943,National,
leading comics ,10,NM+,$90.00 ,,,,1944,National,
leading comics ,11,NM+,$70.00 ,9.4,OW-W , ,1944,National,
leading comics ,13,NM+,$70.00 ,,,,1944,National,
leading comics ,14,NM,$55.00 ,5.5,W , ,1945,National,
leading comics ,18,FN,$4.00 ,,,,1946,National,
leave it to binky,1,NM+,$15.00 ,7.5,OW-W , ,1948,National,
leave it to binky,2,NM+,$8.00 ,,,,1948,National,
leave it to binky,3,NM,$6.00 ,,,,1948,National,
leave it to binky,4,G,$2.00 ,,,,1948,National,
leave it to binky,5,VG,$3.00 ,,,,1948,National,
leave it to binky,7,NM+,$8.00 ,9.8,OW-W ,Slight mis-cut ,1949,National,
leave it to binky,8,FN,$4.00 ,,,,1949,National,
leave it to binky,9,FN,$4.00 ,6.5,OW-W , ,1949,National,
leave it to binky,10,VG,$3.00 ,,,,1949,National,
leave it to binky,11,FN,$3.00 ,,,,1949,National,
leave it to binky,12,VG,$2.00 ,,,,1950,National,
leave it to binky,13,NM+,$5.00 ,9.4,W , ,1950,National,
leave it to binky,14,NM,$3.00 ,9.2,OW-W , ,1950,National,
lee hunter indian fighter (fc),779,NM+,$5.00 ,,,,1957,Dell,
lee hunter indian fighter (fc),904,NM+,$5.00 ,,,,1958,Dell,
left handed gun (fc),913,FN,$3.00 ,,,,1958,Dell,
leroy,1,G,$2.00 ,,,,1949,Standard,
leroy,6,FN,$3.00 ,,,,1950,Standard,
liberty,10,NM+,$16.00 ,,,,1945,Green Publications,
liberty,11,NM+,$7.00 ,,,,1946,Green Publications,
liberty,12,NM+,$10.00 ,,,,1946,Green Publications,
liberty,14,FN,$3.00 ,,,,1946,Green Publications,
liberty scouts,2,NM+,$110.00 ,,,,1941,Centaur,
liberty scouts,3,NM,$65.00 ,8,W , ,1941,Centaur,
life story,1,NM+,$8.00 ,,,,1949,Fawcett,
life story,2,NM+,$5.00 ,,,,1949,Fawcett,
life story,3,NM+,$5.00 ,,,,1949,Fawcett,
life story,4,NM,$4.00 ,,,,1949,Fawcett,
life story,5,NM,$4.00 ,,,,1949,Fawcett,
life story,6,NM+,$5.00 ,,,,1949,Fawcett,
life story,7,NM+,$5.00 ,,,,1949,Fawcett,
life story,8,FN,$3.00 ,,,,1949,Fawcett,
life story,9,FN,$3.00 ,,,,1949,Fawcett,
life story,10,FN,$3.00 ,,,,1950,Fawcett,
life story,11,NM,$4.00 ,,,,1950,Fawcett,
life story,13,FN,$6.00 ,,,,1950,Fawcett,
life story,16,FN,$3.00 ,,,,1950,Fawcett,
life story,17,NM,$4.00 ,,,,1950,Fawcett,
life story,18,VG,$2.00 ,,,,1950,Fawcett,
life story,20,VG,$2.00 ,,,,1950,Fawcett,
life story,21,VG,$2.00 ,,,,1950,Fawcett,
life story,24,VG,$2.00 ,,,,1951,Fawcett,
life story,27,FN,$3.00 ,,,,1951,Fawcett,
life story,28,VG,$2.00 ,,,,1951,Fawcett,
life story,31,FN,$3.00 ,,,,1951,Fawcett,
life story,36,G,$2.00 ,,,,1952,Fawcett,
life story,39,VG,$2.00 ,,,,1952,Fawcett,
life story,40,G,$2.00 ,,,,1952,Fawcett,
lightening,64,NM+,$18.00 ,,,,,#N/A,Another mystery. All issues of Lighning are accounted for below.
lightening,66,VG,$6.00 ,,,,,#N/A,"Even if this was the Canadian series, the numberings don't match."
lightening,69,FN,$6.00 ,,,,,#N/A,Nothing comes up with either spelling.
lightening,74,NM,$7.00 ,,,,,#N/A,
lightning (vol. 1),4,NM+,$65.00 ,,,,1940,Ace Magazines,
lightning (vol. 1),5,FN,$25.00 ,7,OW-W , ,1941,Ace Magazines,
lightning (vol. 1),6,NM,$30.00 ,,,,1941,Ace Magazines,
lightning (vol. 2),1,NM,$30.00 ,,,,1941,Ace Magazines,
lightning (vol. 2),2,NM,$30.00 ,,,,1941,Ace Magazines,
lightning (vol. 2),3,NM+,$45.00 ,,,,1941,Ace Magazines,
lightning (vol. 2),4,NM,$30.00 ,,,,1941,Ace Magazines,
lightning (vol. 2),5,NM,$30.00 ,,,,1942,Ace Magazines,
lightning (vol. 2),6,NM+,$45.00 ,,,,1942,Ace Magazines,
lightning (vol. 3),1,NM+,$45.00 ,,,,1942,Ace Magazines,
li'l abner ,61,NL ,,9,OW-W , ,1947,Harvey ,
li'l abner ,63,NL ,,9.6,OW-W , ,1948,Harvey ,
li'l abner ,64,NM+ ,,9.2,OW-W , ,1948,Harvey ,
li'l abner ,67,NL ,,9.4,W , ,1948,Harvey ,
l'il willie,20,NM,$4.00 ,,,,1949,Timely,
little al of the f.b.i.,10,NM,$5.00 ,,,,1950,Ziff-Davis,
little al of the f.b.i.,11,FN,$3.00 ,,,,1951,Ziff-Davis,
little al of the secret service,2,NM+,$5.00 ,,,,1951,Ziff-Davis,
little al of the secret service,3,NM+,$5.00 ,,,,1951,Ziff-Davis,
little al of the secret service,10,NM,$4.00 ,,,,1951,Ziff-Davis,
little annie rooney,1,NM,$4.00 ,,,,1948,David McKay,
little annie rooney,2,VG,$2.00 ,,,,1948,David McKay,
little annie rooney,3,FN,$3.00 ,,,,1948,David McKay,
little aspirin,1,NM,$12.00 ,,,,1949,Timely,
little aspirin,2,FN,$3.00 ,,,,1949,Timely,
little beaver,3,NM,$4.00 ,,,,1951,Dell,
little beaver,4,NM+,$5.00 ,,,,1952,Dell,
little beaver,5,NM+,$5.00 ,,,,1952,Dell,
little beaver,6,FN,$3.00 ,,,,1952,Dell,
little beaver,7,FN,$3.00 ,,,,1952,Dell,
little beaver,8,FN,$3.00 ,,,,1953,Dell,
little beaver (fc),211,NM+,$11.00 ,,,,1949,Dell,
little beaver (fc),294,NM+,$8.00 ,,,,1950,Dell,
little beaver (fc),332,NM+,$8.00 ,,,,1951,Dell,
little beaver (fc),612,NM+,$5.00 ,,,,1955,Dell,
little beaver (fc),660,NM+,$5.00 ,,,,1955,Dell,
little beaver (fc),695,NM+,$5.00 ,,,,1956,Dell,
little beaver (fc),744,NM+,$5.00 ,,,,1956,Dell,
little beaver (fc),870,NM+,$5.00 ,,,,1958,Dell,
little hiawatha (fc),439,FN,$2.00 ,,,,1952,Dell,
little iodine,1,FN,$5.00 ,,,,1950,Dell,
little iodine,3,FN,$3.00 ,,,,1950,Dell,
little iodine,4,NM,$4.00 ,,,,1951,Dell,
little iodine,6,FN,$3.00 ,,,,1951,Dell,
little iodine,10,NM,$4.00 ,,,,1952,Dell,
little iodine (fc),224,VG,$3.00 ,,,,1949,Dell,
little iodine (fc),257,VG,$3.00 ,,,,1949,Dell,
little lenny,2,FN,$3.00 ,,,,1949,Timely,
little lizzy,2,NM,$4.00 ,,,,1949,Timely,
little mary mixup,10,FN,$13.00 ,,,,1939,United Features Syndicate,
little miss muffet,11,NM+,$5.00 ,,,,1948,Best,
little miss muffet,13,NM+,$5.00 ,,,,1949,Best,
little miss sunbeam,3,FR,$2.00 ,,,,1950,Magazine Enterprises,
little miss sunbeam,4,G,$2.00 ,,,,1950,Magazine Enterprises,
little orphan annie,12,FN,$60.00 ,,,,1941,Dell,
little scouts,2,VG,$2.00 ,,,,1951,Dell,
littlest outlaw (fc),609,NM,$4.00 ,,,,1954,Dell,
living bible,1,NM+,$6.00 ,,,,1945,Living Bible,
living bible,2,NM+,$5.00 ,,,,1945,Living Bible,
living bible,3,NM+,$5.00 ,,,,1946,Living Bible,
lone ranger,1,NM,$65.00 ,,,,1948,Dell,
lone ranger,2,NM+,NP,,,,1948,Dell,
lone ranger,3,FN,$15.00 ,,,,1948,Dell,
lone ranger,4,NM+,$30.00 ,,,,1948,Dell,
lone ranger,5,NM+,$30.00 ,,,,1948,Dell,
lone ranger,6,NM+,$30.00 ,,,,1948,Dell,
lone ranger,7,NM+,$30.00 ,,,,1949,Dell,
lone ranger,8,NM,$22.00 ,,,,1949,Dell,
lone ranger,9,NM+,$30.00 ,,,,1949,Dell,
lone ranger,10,NM,$22.00 ,,,,1949,Dell,
lone ranger,11,NM+,$20.00 ,,,,1949,Dell,
lone ranger,12,NM,$13.00 ,,,,1949,Dell,
lone ranger,13,NM+,$20.00 ,,,,1949,Dell,
lone ranger,14,FN,$10.00 ,,,,1949,Dell,
lone ranger,15,NM+,$20.00 ,,,,1949,Dell,
lone ranger,16,NM+,$20.00 ,,,,1949,Dell,
lone ranger,17,NM+,$20.00 ,,,,1949,Dell,
lone ranger,18,NM+,$20.00 ,,,,1949,Dell,
lone ranger,19,NM+,$20.00 ,,,,1950,Dell,
lone ranger,20,NM+,$20.00 ,,,,1950,Dell,
lone ranger,21,NM+,$15.00 ,,,,1950,Dell,
lone ranger,22,NM+,$15.00 ,,,,1950,Dell,
lone ranger,23,NM+,$24.00 ,,,,1950,Dell,
lone ranger,24,NM+,$15.00 ,,,,1950,Dell,
lone ranger,25,NM,$9.00 ,,,,1950,Dell,
lone ranger,26,NM+,$15.00 ,,,,1950,Dell,
lone ranger,27,NM+,$15.00 ,,,,1950,Dell,
lone ranger,28,NM+,$15.00 ,,,,1950,Dell,
lone ranger,29,NM+,$15.00 ,,,,1950,Dell,
lone ranger,30,NM+,$15.00 ,,,,1950,Dell,
lone ranger,31,NM+,$10.00 ,,,,1951,Dell,
lone ranger,32,NM+,$10.00 ,,,,1951,Dell,
lone ranger,33,NM+,$10.00 ,,,,1951,Dell,
lone ranger,34,NM+,$10.00 ,,,,1951,Dell,
lone ranger,35,NM+,$10.00 ,,,,1951,Dell,
lone ranger,36,NM+,$10.00 ,,,,1951,Dell,
lone ranger,37,NM+,$10.00 ,,,,1951,Dell,
lone ranger,38,NM+,$8.00 ,,,,1951,Dell,
lone ranger,39,NM+,$8.00 ,,,,1951,Dell,
lone ranger,40,NM+,$8.00 ,,,,1951,Dell,
lone ranger,41,NM+,$8.00 ,,,,1951,Dell,
lone ranger,42,NM+,$8.00 ,,,,1951,Dell,
lone ranger,43,NM+,$8.00 ,,,,1952,Dell,
lone ranger,44,NM+,$8.00 ,,,,1952,Dell,
lone ranger,45,FN,$4.00 ,,,,1952,Dell,
lone ranger,46,NM+,$8.00 ,,,,1952,Dell,
lone ranger,47,NM+,$8.00 ,,,,1952,Dell,
lone ranger,48,NM+,$8.00 ,,,,1952,Dell,
lone ranger,49,NM+,$8.00 ,,,,1952,Dell,
lone ranger,50,FN,$4.00 ,,,,1952,Dell,
lone ranger,51,FN,$4.00 ,,,,1952,Dell,
lone ranger,52,VG,$3.00 ,,,,1952,Dell,
lone ranger,53,G,$2.00 ,,,,1952,Dell,
lone ranger,54,FN,$4.00 ,,,,1952,Dell,
lone ranger,55,FN,$4.00 ,,,,1953,Dell,
lone ranger,56,FN,$4.00 ,,,,1953,Dell,
lone ranger,57,VG,$3.00 ,,,,1953,Dell,
lone ranger,58,G,$2.00 ,,,,1953,Dell,
lone ranger,59,G,$2.00 ,,,,1953,Dell,
lone ranger,60,FN,$4.00 ,,,,1953,Dell,
lone ranger,62,G,$2.00 ,,,,1953,Dell,
lone ranger,64,VG,$3.00 ,,,,1953,Dell,
lone ranger,66,VG,$3.00 ,,,,1953,Dell,
lone ranger,67,NM,$6.00 ,,,,1954,Dell,
lone ranger,71,NM+,$8.00 ,,,,1954,Dell,
lone ranger,72,NM+,$8.00 ,,,,1954,Dell,
lone ranger,73,NM+,$8.00 ,,,,1954,Dell,
lone ranger,74,NM+,$8.00 ,,,,1954,Dell,
lone ranger,75,NM+,$8.00 ,,,,1954,Dell,
lone ranger,76,NM+,$8.00 ,,,,1954,Dell,
lone ranger,77,NM+,$8.00 ,,,,1954,Dell,
lone ranger,78,NM+,$8.00 ,,,,1954,Dell,
lone ranger,79,NM+,$6.00 ,,,,1955,Dell,
lone ranger,80,NM+,$8.00 ,,,,1955,Dell,
lone ranger,82,NM+,$6.00 ,,,,1955,Dell,
lone ranger,84,NM+,$6.00 ,,,,1955,Dell,
lone ranger,85,NM+,$6.00 ,,,,1955,Dell,
lone ranger,86,NM+,$6.00 ,,,,1955,Dell,
lone ranger,87,FN,$4.00 ,,,,1955,Dell,
lone ranger,88,NM+,$6.00 ,,,,1955,Dell,
lone ranger,90,NM+,$6.00 ,,,,1955,Dell,
lone ranger,91,NM+,$6.00 ,,,,1956,Dell,
lone ranger,92,NM+,$6.00 ,,,,1956,Dell,
lone ranger,93,NM+,$6.00 ,,,,1956,Dell,
lone ranger,94,NM+,$6.00 ,,,,1956,Dell,
lone ranger,95,FN,$4.00 ,,,,1956,Dell,
lone ranger,96,NM,$5.00 ,,,,1956,Dell,
lone ranger,97,NM+,$6.00 ,,,,1956,Dell,
lone ranger,98,NM+,$6.00 ,,,,1956,Dell,
lone ranger,100,NM+,$6.00 ,,,,1956,Dell,
lone ranger,101,NM+,$6.00 ,,,,1956,Dell,
lone ranger,102,FN,$4.00 ,,,,1956,Dell,
lone ranger,103,NM+,$6.00 ,,,,1957,Dell,
lone ranger,104,NM+,$6.00 ,,,,1957,Dell,
lone ranger,105,NM+,$6.00 ,,,,1957,Dell,
lone ranger,107,NM+,$6.00 ,,,,1957,Dell,
lone ranger,108,FN,$4.00 ,,,,1957,Dell,
lone ranger,109,NM,$5.00 ,,,,1957,Dell,
lone ranger,110,NM+,$6.00 ,,,,1957,Dell,
lone ranger,111,NM+,$6.00 ,,,,1957,Dell,
lone ranger,112,NM+,$6.00 ,,,,1957,Dell,
lone ranger,113,NM+,$6.00 ,,,,1957,Dell,
lone ranger,114,NM+,$6.00 ,,,,1957,Dell,
lone ranger,115,NM+,$6.00 ,,,,1958,Dell,
lone ranger,116,NM+,$6.00 ,,,,1958,Dell,
lone ranger,117,NM+,$6.00 ,,,,1958,Dell,
lone ranger,118,NM+,$15.00 ,,,,1958,Dell,
lone ranger,119,NM+,$5.00 ,,,,1958,Dell,
lone ranger,120,NM+,$5.00 ,,,,1958,Dell,
lone ranger,121,NM+,$5.00 ,,,,1958,Dell,
