Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
my friend irma,13,NM+,$5.00 ,,,,1951,Timely,
my friend irma,15,FN,$2.00 ,,,,1952,Timely,
my friend irma,17,FN,$2.00 ,,,,1952,Timely,
my friend irma,19,NM,$4.00 ,,,,1952,Timely,
my friend irma,20,NM,$4.00 ,,,,1952,Timely,
my friend irma,21,NM,$4.00 ,,,,1952,Timely,
my friend irma,23,FN,$4.00 ,,,,1952,Timely,
my friend irma,25,FN,$3.00 ,,,,1952,Timely,
my friend irma,26,FN,$3.00 ,,,,1952,Timely,
my friend irma,27,FN,$3.00 ,,,,1953,Timely,
my friend irma,29,NM,$4.00 ,,,,1953,Timely,
my friend irma,30,VG,$2.00 ,,,,1953,Timely,
my great love,1,NM+,$5.00 ,,,,1949,Fox,
my great love,2,NM,$4.00 ,,,,1949,Fox,
my intimate affair,NN,FR,$2.00 ,,,,1950,Fox,
my life,4,NM+,$5.00 ,,,,1948,Fox,
my life,6,VG,$2.00 ,,,,1949,Fox,
my life,7,NM,$4.00 ,,,,1949,Fox,
my life,8,NM+,$5.00 ,,,,1949,Fox,
my life,9,NM+,$5.00 ,,,,1949,Fox,
my life,10,NM+,$5.00 ,,,,1949,Fox,
my life,12,NM,$4.00 ,,,,1950,Fox,
my life,13,VG,$2.00 ,,,,1950,Fox,
my life,15,VG,$2.00 ,,,,1950,Fox,
my love,1,G,$3.00 ,,,,1949,Timely,
my love,2,NM+,$6.00 ,,,,1949,Timely,
my love,3,VG,$3.00 ,,,,1950,Timely,
my love affair,1,FN,$4.00 ,,,,1949,Fox,
my love affair,2,NM,$4.00 ,,,,1949,Fox,
my love affair,3,VG,$2.00 ,,,,1949,Fox,
my love affair,4,VG,$2.00 ,,,,1950,Fox,
my love life,6,NM+,$5.00 ,,,,1949,Fox,
my love life,7,NM,$4.00 ,,,,1949,Fox,
my love life,8,FN,$3.00 ,,,,1949,Fox,
my love life,9,NM,$4.00 ,,,,1949,Fox,
my love memoirs,9,NM+,$15.00 ,,,,1949,Fox,
my love secret,24,NM+,$5.00 ,,,,1949,Fox,
my love secret,25,NM+,$5.00 ,,,,1949,Fox,
my love secret,26,FN,$3.00 ,,,,1949,Fox,
my love secret,27,FN,$5.00 ,,,,1949,Fox,
my love story,1,FN,$5.00 ,,,,1949,Fox,
my own romance,4,NM+,$5.00 ,,,,1949,Timely,
my own romance,5,NM+,$5.00 ,,,,1949,Timely,
my own romance,6,NM,$4.00 ,,,,1949,Timely,
my own romance,7,NM,$4.00 ,,,,1949,Timely,
my own romance,8,NM,$4.00 ,,,,1949,Timely,
my own romance,9,NM+,$5.00 ,,,,1949,Timely,
my own romance,10,NM,$4.00 ,,,,1949,Timely,
my own romance,13,FN,$3.00 ,,,,1950,Timely,
my own romance,14,FN,$3.00 ,,,,1951,Timely,
my own romance,15,FN,$3.00 ,,,,1951,Timely,
my own romance,16,VG,$2.00 ,,,,1951,Timely,
my own romance,18,FR,$2.00 ,,,,1951,Timely,
my own romance,19,NM,$4.00 ,,,,1951,Timely,
my own romance,20,FN,$3.00 ,,,,1952,Timely,
my own romance,21,FN,$3.00 ,,,,1952,Timely,
my own romance,22,VG,$2.00 ,,,,1952,Timely,
my own romance,24,G,$2.00 ,,,,1952,Timely,
my own romance,25,FN,$3.00 ,,,,1952,Timely,
my past,7,FN,$4.00 ,,,,1949,Fox,
my past,8,FN,$4.00 ,,,,1949,Fox,
my past,9,NM,$8.00 ,,,,1949,Fox,
my private life,16,NM,$4.00 ,,,,1950,Fox,
my romance,1,NM+,$6.00 ,,,,1948,Timely,
my romance,2,NM,$4.00 ,,,,1948,Timely,
my romance,3,NM+,$5.00 ,,,,1949,Timely,
my secret,1,NM+,$6.00 ,,,,1949,Superior,
my secret,2,NM+,$5.00 ,,,,1949,Superior,
my secret,3,NM+,$5.00 ,,,,1949,Superior,
my secret affair,1,NM,$5.00 ,,,,1949,Fox,
my secret affair,2,VG,$6.00 ,,,,1950,Fox,
my secret life,22,NM,$6.00 ,,,,1958,Charlton,
my secret life,23,NM,$4.00 ,,,,1958,Charlton,
my secret life,24,FN,$3.00 ,,,,1958,Charlton,
my secret life,25,FN,$3.00 ,,,,1958,Charlton,
my secret marriage,1,VG,$3.00 ,,,,1953,Superior,
my secret marriage,4,VG,$2.00 ,,,,1953,Superior,
my secret story,26,FN,$3.00 ,,,,1949,Fox,
my secret story,27,FN,$3.00 ,,,,1949,Fox,
my story,5,NM+,$8.00 ,9.2,W , ,1949,Fox,
my story,6,NM+,$5.00 ,,,,1949,Fox,
my story,7,NM,$4.00 ,,,,1949,Fox,
my story,9,FN,$3.00 ,,,,1950,Fox,
my true love,65,NM,$4.00 ,,,,1949,Fox,
my true love,66,FN,$3.00 ,,,,1949,Fox,
my true love,67,NM,$4.00 ,,,,1949,Fox,
my true love,68,FN,$3.00 ,,,,1950,Fox,
myrna north,NN,NM+,$50.00 ,,,,1939,Dell,
mysteries,3,VG,$2.00 ,,,,1953,Superior,
mysteries,10,VG,$2.00 ,,,,1954,Superior,
mysterious adventures,1,NM+,$7.00 ,,,,1951,Story,
mysterious adventures,4,NM,$4.00 ,,,,1951,Story,
mysterious adventures,5,NM,$5.00 ,,,,1951,Story,
mysterious adventures,6,NM+,$5.00 ,,,,1952,Story,
mysterious adventures,7,NM+,$5.00 ,,,,1952,Story,
mysterious adventures,8,NM+,$5.00 ,,,,1952,Story,
mysterious adventures,9,VG,$2.00 ,,,,1952,Story,
mysterious adventures,11,NM+,$5.00 ,,,,1952,Story,
mysterious adventures,12,VG,$2.00 ,,,,1953,Story,
mysterious adventures,13,VG,$2.00 ,,,,1953,Story,
mysterious adventures,14,FN,$3.00 ,,,,1953,Story,
mysterious traveler,1,NM+,NP,,,,1948,TransWorld,
mystery comics,1,NM+,$45.00 ,,,,1944,Standard,
mystery comics,2,NM+,$27.00 ,,,,1944,Standard,
mystery comics,3,NM+,$22.00 ,,,,1944,Standard,
mystery comics,4,NM+,$22.00 ,,,,1944,Standard,
mystery in space,1,NM+,$225.00 ,,,,1951,National,
mystery in space,5,FN,$13.00 ,,,,1951,National,
mystery in space,7,FN,$13.00 ,,,,1952,National,
mystery in space,9,VG,$8.00 ,,,,1952,National,
mystery in space,12,VG,$7.00 ,,,,1953,National,
mystery in space,13,FN,$11.00 ,,,,1953,National,
mystery men,1,NM,$200.00 ,,,,1939,Fox,
mystery men,2,NM+,$140.00 ,,,,1939,Fox,
mystery men,3,NM,$85.00 ,,,,1939,Fox,
mystery men,4,NM+,$110.00 ,,,,1939,Fox,
mystery men,5,NM,$70.00 ,,,,1939,Fox,
mystery men,6,NM,$55.00 ,,,,1940,Fox,
mystery men,7,NM,$55.00 ,,,,1940,Fox,
mystery men,8,NM+,$65.00 ,,,,1940,Fox,
mystery men,9,NM+,$55.00 ,,,,1940,Fox,
mystery men,10,NM+,$55.00 ,,,,1940,Fox,
mystery men,11,FN,$30.00 ,,,,1940,Fox,
mystery men,12,NM+,$55.00 ,,,,1940,Fox,
mystery men,13,NM,$45.00 ,,,,1940,Fox,
mystery men,14,NM+,$55.00 ,,,,1940,Fox,
mystery men,15,NM,$45.00 ,,,,1940,Fox,
mystery men,16,NM,$45.00 ,,,,1940,Fox,
mystery men,17,NM+,$55.00 ,,,,1940,Fox,
mystery men,18,NM+,$55.00 ,,,,1941,Fox,
mystery men,19,NM+,$55.00 ,,,,1941,Fox,
mystery men,20,NM+,$55.00 ,,,,1941,Fox,
mystery men,24,NM+,$55.00 ,,,,1941,Fox,
mystery men,25,NM,$45.00 ,,,,1941,Fox,
mystery men,26,NM,$45.00 ,,,,1941,Fox,
mystery men,27,NM,$45.00 ,,,,1941,Fox,
mystery men,28,NM+,$55.00 ,,,,1941,Fox,
mystery men,29,NM+,$55.00 ,,,,1941,Fox,
mystery men,30,NM,$45.00 ,,,,1942,Fox,
mystery men,31,NM+,$55.00 ,,,,1942,Fox,
mystery tales,1,NM+,$15.00 ,,,,1952,Timely,
mystery tales,2,NM+,$8.00 ,,,,1952,Timely,
mystery tales,3,NM,$6.00 ,,,,1952,Timely,
mystery tales,4,FN,$3.00 ,,,,1952,Timely,
mystery tales,5,FN,$3.00 ,,,,1952,Timely,
mystery tales,6,NM,$4.00 ,,,,1952,Timely,
mystery tales,7,NM,$4.00 ,,,,1953,Timely,
mystery tales,8,VG,$2.00 ,,,,1953,Timely,
mystery tales,9,VG,$2.00 ,,,,1953,Timely,
mystery tales,10,FN,$3.00 ,,,,1953,Timely,
mystery tales,12,VG,$2.00 ,,,,1953,Timely,
mystery tales,14,VG,$2.00 ,,,,1953,Timely,
mystery tales,16,FR,$2.00 ,,,,1953,Timely,
mystery tales,23,VG,$2.00 ,,,,1954,Timely,
mystic (1st series),1,NM+,"$1,800.00 ",,,,1940,Timely,
mystic (1st series),2,NM,$750.00 ,,,,1940,Timely,
mystic (1st series),3,NM+,$600.00 ,,,,1940,Timely,
mystic (1st series),4,NM+,$750.00 ,,,,1940,Timely,
mystic (1st series),5,NM+,$750.00 ,,,,1941,Timely,
mystic (1st series),6,NM+,$600.00 ,,,,1941,Timely,
mystic (1st series),7,NM+,$450.00 ,,,,1941,Timely,
mystic (1st series),8,NM+,$450.00 ,,,,1942,Timely,
mystic (1st series),9,NM+,$400.00 ,,,,1942,Timely,
mystic (1st series),10,NM+,$375.00 ,,,,1942,Timely,
mystic (2nd series),1,NM+,$125.00 ,,,,1944,Timely,
mystic (2nd series),2,NM+,$75.00 ,,,,1944,Timely,
mystic (2nd series),3,NM+,$75.00 ,,,,1944,Timely,
mystic (2nd series),4,NM+,$75.00 ,,,,1945,Timely,
mystic (3nd series),1,G,$4.00 ,,,,1951,Timely,
mystic (3nd series),2,VG,$3.00 ,,,,1951,Timely,
mystic (3nd series),3,NM,$6.00 ,,,,1951,Timely,
mystic (3nd series),5,NM,$6.00 ,,,,1951,Timely,
mystic (3nd series),7,NM,$6.00 ,,,,1952,Timely,
mystic (3nd series),8,NM+,$8.00 ,,,,1952,Timely,
mystic (3nd series),9,FN,$4.00 ,,,,1952,Timely,
mystic (3nd series),11,NM,$4.00 ,,,,1952,Timely,
mystic (3nd series),12,VG,$2.00 ,,,,1952,Timely,
mystic (3nd series),13,VG,$2.00 ,,,,1952,Timely,
mystic (3nd series),15,NM,$4.00 ,,,,1952,Timely,
mystic (3nd series),16,G,$2.00 ,,,,1953,Timely,
mystic (3nd series),17,NM,$4.00 ,,,,1953,Timely,
mystic (3nd series),19,VG,$2.00 ,,,,1953,Timely,
mystic (3nd series),20,VG,$2.00 ,,,,1953,Timely,
namora ,3,NL ,,9.2,W , ,1948,Timely,
national comics,1,NM+,$600.00 ,7.5,W , ,1940,Quality,
national comics,2,NM+,$300.00 ,9.6,W , ,1940,Quality,
national comics,3,NM+,$240.00 ,9.4,W , ,1940,Quality,
national comics,4,NM+,$180.00 ,9.6,W , ,1940,Quality,
national comics,5,NM+,$180.00 ,9.6,W , ,1940,Quality,
national comics,6,NM,$125.00 ,9.4,OW-W , ,1940,Quality,
national comics,7,NM+,$180.00 ,9.6,W , ,1941,Quality,
national comics,8,NM,$125.00 ,9,OW-W , ,1941,Quality,
national comics,9,NM,$125.00 ,9.4,W , ,1941,Quality,
national comics,10,NM+,$180.00 ,9,W , ,1941,Quality,
national comics,11,NM+,$135.00 ,9.6,W , ,1941,Quality,
national comics,12,NM,$100.00 ,9,W , ,1941,Quality,
national comics,13,NM,$100.00 ,9.4,W , ,1941,Quality,
national comics,14,NM+,$135.00 ,9,W , ,1941,Quality,
national comics,15,NM+,$135.00 ,9.8,W , ,1941,Quality,
national comics,16,NM,$100.00 ,9.6,W , ,1941,Quality,
national comics,17,NM,$100.00 ,9.6,W , ,1941,Quality,
national comics,18,NM+,$110.00 ,9.6,W , ,1941,Quality,
national comics,19,NM,$85.00 ,9.4,W , ,1942,Quality,
national comics,20,NM+,$110.00 ,9.8,W , ,1942,Quality,
national comics,21,NM+,$110.00 ,9.6,W , ,1942,Quality,
national comics,22,NM+,$110.00 ,9.6,W , ,1942,Quality,
national comics,23,NM+,$110.00 ,9.6,W , ,1942,Quality,
national comics,24,NM+,$75.00 ,,,,1942,Quality,
national comics,25,NM+,$75.00 ,,,,1942,Quality,
national comics,26,NM+,$75.00 ,,,,1942,Quality,
national comics,27,NM+,$75.00 ,,,,1942,Quality,
national comics,28,NM+,$75.00 ,,,,1943,Quality,
national comics,29,NM+,$90.00 ,,,,1943,Quality,
national comics,30,NM+,$75.00 ,,,,1943,Quality,
national comics,31,NM+,$45.00 ,,,,1943,Quality,
national comics,32,NM+,$45.00 ,,,,1943,Quality,
national comics,33,NM+,$45.00 ,,,,1943,Quality,
national comics,34,NM+,$45.00 ,,,,1943,Quality,
national comics,35,NM+,$45.00 ,,,,1943,Quality,
national comics,36,NM+,$45.00 ,,,,1943,Quality,
national comics,37,NM+,$45.00 ,,,,1943,Quality,
national comics,38,NM+,$45.00 ,,,,1944,Quality,
national comics,39,NM+,$45.00 ,,,,1944,Quality,
national comics,41,NM+,$18.00 ,,,,1944,Quality,
national comics,42,NM+,$18.00 ,,,,1944,Quality,
national comics,43,FN,$9.00 ,,,,1944,Quality,
national comics,44,NM+,$18.00 ,,,,1944,Quality,
national comics,45,NM+,$18.00 ,,,,1944,Quality,
national comics,47,FR,$2.00 ,,,,1945,Quality,
national comics,48,NM+,$24.00 ,,,,1945,Quality,
national comics,49,NM+,$18.00 ,,,,1945,Quality,
national comics,50,NM+,$18.00 ,,,,1945,Quality,
national comics,51,VG,$4.00 ,,,,1945,Quality,
national comics,52,NM+,$15.00 ,,,,1946,Quality,
national comics,53,NM+,$15.00 ,,,,1946,Quality,
national comics,54,NM+,$15.00 ,,,,1946,Quality,
national comics,55,NM+,$15.00 ,,,,1946,Quality,
national comics,56,NM+,$15.00 ,,,,1946,Quality,
national comics,57,NM+,$15.00 ,,,,1946,Quality,
national comics,58,NM+,$15.00 ,,,,1947,Quality,
national comics,59,NM+,$15.00 ,,,,1947,Quality,
national comics,60,NM,$11.00 ,,,,1947,Quality,
national comics,61,NM,$9.00 ,,,,1947,Quality,
national comics,62,NM,$9.00 ,,,,1947,Quality,
national comics,63,NM,$9.00 ,,,,1947,Quality,
national comics,64,NM+,$12.00 ,,,,1948,Quality,
national comics,65,NM,$9.00 ,,,,1948,Quality,
national comics,66,NM,$9.00 ,,,,1948,Quality,
national comics,67,NM,$9.00 ,,,,1948,Quality,
national comics,68,NM,$9.00 ,,,,1948,Quality,
national comics,69,FN,$6.00 ,,,,1948,Quality,
national comics,70,VG,$4.00 ,,,,1949,Quality,
national comics,71,NM+,$12.00 ,,,,1949,Quality,
national comics,72,NM+,$12.00 ,,,,1949,Quality,
national comics,73,NM,$9.00 ,,,,1949,Quality,
national comics,74,NM+,$12.00 ,,,,1949,Quality,
national comics,75,FN,$6.00 ,,,,1949,Quality,
navy heroes,1,FN,$6.00 ,,,,1955,Almanac,
nellie the nurse,1,NM+,$15.00 ,,,,1946,Timely,
nellie the nurse,2,NM+,$8.00 ,,,,1946,Timely,
nellie the nurse,3,FN,$4.00 ,,,,1946,Timely,
nellie the nurse,4,VG,$2.00 ,,,,1946,Timely,
nellie the nurse,5,NM+,$11.00 ,,,,1947,Timely,
nellie the nurse,6,NM+,$5.00 ,,,,1947,Timely,
nellie the nurse,7,NM+,$5.00 ,,,,1947,Timely,
nellie the nurse,8,NM+,$5.00 ,,,,1947,Timely,
nellie the nurse,9,NM+,$12.00 ,,,,1947,Timely,
nellie the nurse,10,NM+,$5.00 ,,,,1947,Timely,
nellie the nurse,11,NM,$8.00 ,,,,1948,Timely,
nellie the nurse,12,NM,$6.00 ,,,,1948,Timely,
nellie the nurse,13,NM+,$5.00 ,,,,1948,Timely,
nellie the nurse,14,NM,$8.00 ,,,,1948,Timely,
nellie the nurse,15,NM,$8.00 ,,,,1948,Timely,
nellie the nurse,16,NM+,$10.00 ,,,,1948,Timely,
nellie the nurse,17,FN,$3.00 ,,,,1949,Timely,
nellie the nurse,18,FN,$4.00 ,,,,1949,Timely,
nellie the nurse,19,FN,$3.00 ,,,,1949,Timely,
nellie the nurse,20,VG,$2.00 ,,,,1949,Timely,
nellie the nurse,21,NM+,$5.00 ,,,,1949,Timely,
nellie the nurse,22,NM,$4.00 ,,,,1950,Timely,
nellie the nurse,23,FN,$3.00 ,,,,1950,Timely,
nellie the nurse,25,FN,$3.00 ,,,,1951,Timely,
nellie the nurse,30,VG,$2.00 ,,,,1952,Timely,
nellie the nurse,31,NM,$4.00 ,,,,1951,Timely,
nellie the nurse,35,FN,$3.00 ,,,,1952,Timely,
nellie the nurse,36,FN,$3.00 ,,,,1952,Timely,
nevada (fc),412,NM+,$5.00 ,,,,1952,Dell,
new adventure comics,12,FN,$90.00 ,,,,1937,National,
new adventure comics,13,VG,$45.00 ,,,,1937,National,
new adventure comics,14,FN,$75.00 ,7,OW-W , ,1937,National,
new adventure comics ,17,NL ,,9.4,OW-W , ,1937,National,
new adventure comics ,18,NL ,,9,W , ,1937,National,
new adventure comics ,19,NL ,,9.6,OW-W ,Old grade NM- 9.2 OW ,1937,National,
new adventure comics ,20,NL ,,9.6,OW-W , ,1937,National,
new adventure comics ,21,NL ,,9.4,W , ,1937,National,
new adventure comics,23,NM,$90.00 ,8.5,OW-W ,,1938,National,
new adventure comics,24,NM,$90.00 ,,,,1938,National,
new adventure comics,25,NM+,$110.00 ,9,OW-W ,,1938,National,
new adventure comics,26,NM,$90.00 ,,,,1938,National,
new adventure comics ,27,NL ,,9.6,W , ,1937,National,
new adventure comics,28,NM+,$110.00 ,9.4,,,1938,National,
new adventure comics ,29,NL ,,9.6,OW-W , ,1938,National,
new adventure comics ,30,NL ,,9.6,OW-W , ,1938,National,
new adventure comics ,31,NL ,,9.6,OW-W , ,1938,National,
new adventures of tinker bell (fc),982,NM+,$5.00 ,,,,1938,National,
new book of comics,1,VG,$125.00 ,,,,1938,National,
new book of comics,2,FN,$110.00 ,9,OW-W , ,1938,National,
new comics,5,G,$35.00 ,,,,1936,National,
new comics,6,NM,$150.00 ,,,,1936,National,
new comics,8,VG,$60.00 ,,,,1936,National,
new comics,10,FN,$90.00 ,,,,1936,National,
new comics,11,NM,$150.00 ,,,,1936,National,
new funnies ,67,NL ,,9.6,W , ,1942,Dell,
new romances,6,G,$2.00 ,,,,1951,Standard,
new romances,7,FN,$3.00 ,,,,1951,Standard,
new romances,9,VG,$2.00 ,,,,1952,Standard,
new romances,11,NM,$4.00 ,,,,1952,Standard,
new romances,12,FN,$3.00 ,,,,1952,Standard,
new romances,13,VG,$2.00 ,,,,1952,Standard,
new romances,14,FN,$3.00 ,,,,1952,Standard,
new york world's fair comics (1939),NN,NM,$400.00 ,,,,1939,National,
nick halliday,1,NM+,$7.00 ,,,,1955,Argo,
nickel comics ,1,NL ,,9.4,OW-W , ,1940,Fawcett,
nickel comics ,2,NL ,,9,W , ,1940,Fawcett,
night of mystery,NN,VG,$4.00 ,,,,1953,Avon,
nightmare,1,NM+,$7.00 ,,,,1952,Ziff-Davis,
nightmare,2,VG,$2.00 ,,,,1952,Ziff-Davis,
northwest mounties ,1,NL ,,6.5,W , ,1948,St. John,
northwest mounties,2,NM+,$5.00 ,9,OW-W , ,1949,St. John,
northwest mounties,3,NM,$4.00 ,,,,1949,St. John,
northwest mounties,4,NM+,$5.00 ,,,,1949,St. John,
nutty comics,NN,NM+,$5.00 ,,,,1946,Fawcett,
nutty life,2,NM+,$10.00 ,,,,1947,Fox,
nyoka the jungle girl,2,NM+,$60.00 ,,,,1945,Fawcett,
nyoka the jungle girl,3,NM,$35.00 ,,,,1946,Fawcett,
nyoka the jungle girl,4,NM+,$30.00 ,,,,1946,Fawcett,
nyoka the jungle girl,5,NM+,$30.00 ,,,,1947,Fawcett,
nyoka the jungle girl,6,NM+,$30.00 ,,,,1947,Fawcett,
nyoka the jungle girl,7,NM+,$30.00 ,,,,1947,Fawcett,
nyoka the jungle girl,8,NM+,$30.00 ,,,,1947,Fawcett,
nyoka the jungle girl,9,NM+,$30.00 ,,,,1947,Fawcett,
nyoka the jungle girl,10,NM+,$30.00 ,,,,1947,Fawcett,
nyoka the jungle girl,11,NM+,$24.00 ,,,,1947,Fawcett,
nyoka the jungle girl,12,NM+,$24.00 ,,,,1947,Fawcett,
nyoka the jungle girl,13,NM+,$24.00 ,,,,1947,Fawcett,
nyoka the jungle girl,14,NM+,$24.00 ,,,,1947,Fawcett,
nyoka the jungle girl,15,NM,$18.00 ,8.5,W , ,1948,Fawcett,
nyoka the jungle girl,17,NM+,$24.00 ,7.5, , ,1948,Fawcett,
nyoka the jungle girl,18,NM+,$24.00 ,,,,1948,Fawcett,
nyoka the jungle girl,19,NM+,$24.00 ,,,,1948,Fawcett,
nyoka the jungle girl,20,NM,$13.00 ,,,,1948,Fawcett,
nyoka the jungle girl,21,FN,$9.00 ,,,,1948,Fawcett,
nyoka the jungle girl,22,NM,$13.00 ,,,,1948,Fawcett,
nyoka the jungle girl,23,FN,$9.00 ,,,,1948,Fawcett,
nyoka the jungle girl,25,NM+,$18.00 ,,,,1948,Fawcett,
nyoka the jungle girl,26,NM,$13.00 ,,,,1948,Fawcett,
nyoka the jungle girl,28,NM,$13.00 ,,,,1949,Fawcett,
nyoka the jungle girl,31,NM,$9.00 ,,,,1949,Fawcett,
nyoka the jungle girl,32,NM,$9.00 ,,,,1949,Fawcett,
nyoka the jungle girl,33,NM,$9.00 ,,,,1949,Fawcett,
nyoka the jungle girl,34,FN,$6.00 ,,,,1949,Fawcett,
nyoka the jungle girl,35,FN,$6.00 ,7.5, , ,1949,Fawcett,
nyoka the jungle girl,36,NM,$9.00 ,,,,1949,Fawcett,
nyoka the jungle girl,37,NM,$9.00 ,,,,1949,Fawcett,
nyoka the jungle girl,38,NM,$9.00 ,,,,1949,Fawcett,
nyoka the jungle girl,39,NM,$9.00 ,,,,1950,Fawcett,
nyoka the jungle girl,40,CVLS,$2.00 ,,,,1950,Fawcett,
nyoka the jungle girl,41,NM+,$12.00 ,,,,1950,Fawcett,
nyoka the jungle girl,42,NM+,$12.00 ,,,,1950,Fawcett,
nyoka the jungle girl,47,NM+,$12.00 ,,,,1950,Fawcett,
nyoka the jungle girl,49,NM+,$12.00 ,,,,1950,Fawcett,
nyoka the jungle girl,52,NM,$8.00 ,,,,1951,Fawcett,
nyoka the jungle girl,54,FR,$2.00 ,,,,1951,Fawcett,
nyoka the jungle girl,55,VG,$3.00 ,,,,1951,Fawcett,
nyoka the jungle girl,56,VG,$3.00 ,,,,1951,Fawcett,
nyoka the jungle girl,57,NM,$7.00 ,,,,1951,Fawcett,
nyoka the jungle girl,61,NM+,$8.00 ,,,,1951,Fawcett,
nyoka the jungle girl,62,NM,$6.00 ,,,,1951,Fawcett,
nyoka the jungle girl,64,VG,$3.00 ,,,,1952,Fawcett,
nyoka the jungle girl,66,FR,$2.00 ,,,,1952,Fawcett,
nyoka the jungle girl,67,VG,$3.00 ,,,,1952,Fawcett,
nyoka the jungle girl,68,G,$2.00 ,,,,1952,Fawcett,
nyoka the jungle girl,69,VG,$3.00 ,,,,1952,Fawcett,
nyoka the jungle girl,70,FN,$4.00 ,,,,1952,Fawcett,
nyoka the jungle girl,71,VG,$3.00 ,,,,1952,Fawcett,
nyoka the jungle girl,72,VG,$3.00 ,,,,1952,Fawcett,
nyoka the jungle girl,73,G,$2.00 ,,,,1952,Fawcett,
nyoka the jungle girl,77,G,$2.00 ,,,,1953,Fawcett,
nyoka the jungle girl (charlton),15,VG,$6.00 ,,,,1956,Charlton,
nyoka the jungle girl (charlton),16,FN,$4.00 ,,,,1956,Charlton,
nyoka the jungle girl (charlton),17,FN,$4.00 ,,,,1956,Charlton,
nyoka the jungle girl (charlton),18,NM,$6.00 ,,,,1956,Charlton,
nyoka the jungle girl (charlton),19,NM+,$8.00 ,,,,1957,Charlton,
official true crime cases,24,FN,$4.00 ,,,,1947,Timely,
ok comics,1,NM+,$70.00 ,,,,1940,Worth Publishing,
ok comics,2,NM,$45.00 ,,,,1940,Worth Publishing,
okay,1,NM,$28.00 ,,,,1940,United Features Syndicate,
on the spot (1948),NN,NM+,$16.00 ,,,,1948,Fawcett,
operation peril,1,NM+,$7.00 ,,,,1950,ACG,
operation peril,2,NM,$4.00 ,,,,1950,ACG,
operation peril,3,NM,$4.00 ,,,,1951,ACG,
operation peril,4,NM,$4.00 ,,,,1951,ACG,
operation peril,5,NM+,$5.00 ,,,,1951,ACG,
operation peril,6,NM,$4.00 ,,,,1951,ACG,
operation peril,7,NM,$4.00 ,,,,1951,ACG,
operation peril,8,NM,$4.00 ,,,,1951,ACG,
operation peril,9,NM+,$5.00 ,,,,1952,ACG,
operation peril,10,FN,$3.00 ,,,,1952,ACG,
operation peril,11,VG,$2.00 ,,,,1952,ACG,
oscar,3,NM+,$5.00 ,9.2,OW-W , ,1947,Timely,
oscar,4,NM,$4.00 ,,,,1947,Timely,
oscar,5,FN,$3.00 ,,,,1948,Timely,
oscar,6,NM,$4.00 ,,,,1948,Timely,
oscar,7,FN,$3.00 ,,,,1948,Timely,
oscar,8,NM+,$5.00 ,,,,1948,Timely,
oscar,9,VG,$2.00 ,,,,1949,Timely,
oscar,10,NM,$8.00 ,,,,1949,Timely,
oscar,13,FN,$3.00 ,,,,1949,Timely,
oscar,24,NM+,$10.00 ,,,,1947,Timely,
oscar,25,NM+,$18.00 ,,,,1947,Timely,
our flag comics,1,NM,$165.00 ,9.4,OW-W ,Old grade NM- 9.2 ,1941,Ace Magazines,
our flag comics,2,NM+,$110.00 ,9,W , ,1941,Ace Magazines,
our flag comics,3,NM,$70.00 ,9,OW-W , ,1941,Ace Magazines,
our flag comics,4,NM+,$90.00 ,,,,1942,Ace Magazines,
our flag comics,5,NM,$70.00 ,,,,1942,Ace Magazines,
our love,1,G,$2.00 ,,,,1949,Timely,
our secret,4,G,$2.00 ,,,,1949,Superior,
our secret,6,FN,$3.00 ,,,,1950,Superior,
our secret,7,FN,$3.00 ,,,,1950,Superior,
out of night,1,NM,$15.00 ,,,,1952,ACG,
out of night,2,NM,$10.00 ,,,,1952,ACG,
out of night,3,VG,$2.00 ,,,,1952,ACG,
out of night,4,FN,$7.00 ,,,,1952,ACG,
out of night,5,VG,$2.00 ,,,,1952,ACG,
out of night,6,FN,$3.00 ,,,,1952,ACG,
out of night,7,VG,$2.00 ,,,,1953,ACG,
out of night,8,VG,$2.00 ,,,,1953,ACG,
out of the shadows,5,NM,$4.00 ,,,,1952,Standard,
out of the shadows,6,NM,$4.00 ,,,,1952,Standard,
out of the shadows,7,FN,$3.00 ,,,,1953,Standard,
out of the shadows,8,G,$2.00 ,,,,1953,Standard,
out of this world,1,NM+,$100.00 ,,,,1956,Charlton,
outer space,20,FN,$3.00 ,,,,1958,Charlton,
outlaw fighters,3,NM,$4.00 ,,,,1954,Timely,
outlaw kid,4,,,,,,1955,Timely,
outlaw kid,5,,,,,,1955,Timely,
outlaw kid,7,,,,,,1955,Timely,
outlaw kid,8,,,,,,1955,Timely,
outlaw kid,9,NM+,$8.00 ,,,,1956,Timely,
outlaw kid,10,NM+,$12.00 ,,,,1956,Timely,
outlaw kid,11,NM+,$6.00 ,,,,1956,Timely,
outlaw kid,12,NM,$5.00 ,,,,1956,Timely,
outlaws,1,NM+,$6.00 ,,,,1948,D.S. Publishing,
outlaws,2,NM+,$7.00 ,,,,1948,D.S. Publishing,
outlaws,3,NM,$4.00 ,,,,1948,D.S. Publishing,
outlaws,4,NM,$4.00 ,,,,1948,D.S. Publishing,
outlaws,5,NM+,$5.00 ,,,,1948,D.S. Publishing,
outlaws,6,NM+,$5.00 ,,,,1948,D.S. Publishing,
